ArrayTaskID date     time lead time
0           20150216 0600 150      
1           20150216 1200 144      
2           20150216 1800 138      
3           20150217 0000 132      
4           20150217 0600 126      
5           20150217 1200 120      
6           20150217 1800 114      
7           20150218 0000 108      
8           20150218 0600 102      
9           20150218 1200 96       
10          20150218 1800 90       
11          20150219 0000 84       
12          20150219 0600 78       
13          20150219 1200 72       
14          20150219 1800 66       
15          20150220 0000 60       
16          20150220 0600 54       
17          20150220 1200 48       
18          20150220 1800 42       
19          20150221 0000 36       
20          20150221 0600 30       
21          20150221 1200 24       
22          20150221 1800 18       
23          20150222 0000 12       
24          20150222 0600 6        
