ArrayTaskID date     time lead time
0           20150623 1800 30       
1           20150624 0000 24       
2           20150624 0600 18       
3           20150624 1200 12       
4           20150624 1800 6        
5           20150628 1200 138      
6           20150628 1800 132      
7           20150629 0000 126      
8           20150629 0600 120      
9           20150629 0600 168      
10          20150629 1200 114      
11          20150629 1200 168      
12          20150629 1800 108      
13          20150629 1800 168      
14          20150630 0000 102      
15          20150630 0000 168      
16          20150630 0600 96       
17          20150630 0600 168      
18          20150630 1200 90       
19          20150630 1200 168      
20          20150630 1800 84       
21          20150630 1800 168      
22          20150701 0000 78       
23          20150701 0000 168      
24          20150701 0600 72       
25          20150701 0600 168      
26          20150701 1200 66       
27          20150701 1200 168      
28          20150701 1800 60       
29          20150701 1800 168      
30          20150702 0000 54       
31          20150702 0000 168      
32          20150702 0600 48       
33          20150702 0600 168      
34          20150702 1200 42       
35          20150702 1200 168      
36          20150702 1800 36       
37          20150702 1800 168      
38          20150703 0000 30       
39          20150703 0000 168      
40          20150703 0600 24       
41          20150703 0600 162      
42          20150703 0600 168      
43          20150703 1200 18       
44          20150703 1200 156      
45          20150703 1200 168      
46          20150703 1800 12       
47          20150703 1800 150      
48          20150703 1800 168      
49          20150704 0000 6        
50          20150704 0000 144      
51          20150704 0000 168      
52          20150704 0600 138      
53          20150704 0600 168      
54          20150704 1200 132      
55          20150704 1200 168      
56          20150704 1800 126      
57          20150704 1800 168      
58          20150705 0000 120      
59          20150705 0000 168      
60          20150705 0600 114      
61          20150705 0600 168      
62          20150705 1200 108      
63          20150705 1200 168      
64          20150705 1800 102      
65          20150705 1800 168      
66          20150706 0000 96       
67          20150706 0000 168      
68          20150706 0600 90       
69          20150706 0600 162      
70          20150706 0600 168      
71          20150706 1200 84       
72          20150706 1200 156      
73          20150706 1200 168      
74          20150706 1800 78       
75          20150706 1800 150      
76          20150706 1800 168      
77          20150707 0000 72       
78          20150707 0000 144      
79          20150707 0000 168      
80          20150707 0600 66       
81          20150707 0600 138      
82          20150707 0600 168      
83          20150707 1200 60       
84          20150707 1200 120      
85          20150707 1200 132      
86          20150707 1200 168      
87          20150707 1800 54       
88          20150707 1800 114      
89          20150707 1800 126      
90          20150707 1800 168      
91          20150708 0000 48       
92          20150708 0000 108      
93          20150708 0000 120      
94          20150708 0000 168      
95          20150708 0600 42       
96          20150708 0600 102      
97          20150708 0600 114      
98          20150708 0600 168      
99          20150708 1200 36       
100         20150708 1200 96       
101         20150708 1200 108      
102         20150708 1200 168      
103         20150708 1800 30       
104         20150708 1800 90       
105         20150708 1800 102      
106         20150708 1800 168      
107         20150709 0000 24       
108         20150709 0000 84       
109         20150709 0000 96       
110         20150709 0000 168      
111         20150709 0600 18       
112         20150709 0600 78       
113         20150709 0600 90       
114         20150709 0600 168      
115         20150709 1200 12       
116         20150709 1200 72       
117         20150709 1200 84       
118         20150709 1200 168      
119         20150709 1800 6        
120         20150709 1800 66       
121         20150709 1800 78       
122         20150709 1800 168      
123         20150710 0000 60       
124         20150710 0000 72       
125         20150710 0000 168      
126         20150710 0600 54       
127         20150710 0600 66       
128         20150710 0600 168      
129         20150710 1200 48       
130         20150710 1200 60       
131         20150710 1200 162      
132         20150710 1200 168      
133         20150710 1800 42       
134         20150710 1800 54       
135         20150710 1800 156      
136         20150710 1800 168      
137         20150711 0000 36       
138         20150711 0000 48       
139         20150711 0000 150      
140         20150711 0000 168      
