ArrayTaskID date     time lead time
0           20151229 1200 168      
1           20151229 1800 168      
2           20151230 0000 168      
3           20151230 0600 168      
4           20151230 1200 168      
5           20151230 1800 168      
6           20151231 0000 168      
7           20151231 0600 168      
8           20151231 1200 168      
9           20151231 1800 168      
10          20160101 0000 168      
11          20160101 0600 168      
12          20160101 1200 168      
13          20160101 1800 168      
14          20160102 0000 168      
15          20160102 0600 168      
16          20160102 1200 168      
17          20160102 1800 168      
18          20160103 0000 168      
19          20160103 0600 168      
20          20160103 1200 168      
21          20160103 1800 168      
22          20160104 0000 168      
23          20160104 0600 168      
24          20160104 1200 168      
25          20160104 1800 168      
26          20160105 0000 168      
27          20160105 0600 168      
28          20160105 1200 168      
29          20160105 1800 168      
30          20160106 0000 168      
31          20160106 0600 168      
32          20160106 1200 168      
33          20160106 1800 168      
34          20160107 0000 168      
35          20160107 0600 168      
36          20160107 1200 168      
37          20160107 1800 168      
38          20160108 0000 168      
39          20160108 0600 168      
40          20160108 1200 168      
41          20160108 1800 168      
42          20160109 0000 168      
43          20160109 0600 168      
44          20160109 1200 162      
45          20160109 1800 156      
46          20160110 0000 150      
47          20160110 0600 144      
48          20160110 1200 138      
49          20160110 1800 132      
50          20160111 0000 126      
51          20160111 0600 120      
52          20160111 1200 114      
53          20160111 1800 108      
54          20160112 0000 102      
55          20160112 0600 96       
56          20160112 1200 90       
57          20160112 1800 84       
58          20160113 0000 78       
59          20160113 0600 72       
60          20160113 1200 66       
61          20160113 1800 60       
62          20160114 0000 54       
63          20160114 0600 48       
64          20160114 1200 42       
65          20160114 1800 36       
66          20160115 0000 30       
67          20160115 0600 24       
68          20160115 1200 18       
69          20160115 1800 12       
70          20160116 0000 6        
