ArrayTaskID date     time lead time
0           20160802 0600 102      
1           20160802 1200 96       
2           20160802 1800 90       
3           20160803 0000 84       
4           20160803 0600 78       
5           20160803 1200 72       
6           20160803 1800 66       
7           20160804 0000 60       
8           20160804 0600 54       
9           20160804 1200 48       
10          20160804 1800 42       
11          20160805 0000 36       
12          20160805 0600 30       
13          20160805 1200 24       
14          20160805 1800 18       
15          20160806 0000 12       
16          20160806 0600 6        
