ArrayTaskID date     time lead time
0           20160708 0600 42       
1           20160708 0600 84       
2           20160708 0600 168      
3           20160708 1200 36       
4           20160708 1200 78       
5           20160708 1200 168      
6           20160708 1800 30       
7           20160708 1800 72       
8           20160708 1800 168      
9           20160709 0000 24       
10          20160709 0000 66       
11          20160709 0000 168      
12          20160709 0600 18       
13          20160709 0600 60       
14          20160709 0600 168      
15          20160709 1200 12       
16          20160709 1200 54       
17          20160709 1200 168      
18          20160709 1800 6        
19          20160709 1800 48       
20          20160709 1800 168      
21          20160710 0000 42       
22          20160710 0000 168      
23          20160710 0600 36       
24          20160710 0600 168      
25          20160710 1200 30       
26          20160710 1200 168      
27          20160710 1800 24       
28          20160710 1800 168      
29          20160711 0000 18       
30          20160711 0000 168      
31          20160711 0600 12       
32          20160711 0600 168      
33          20160711 1200 6        
34          20160711 1200 168      
35          20160711 1800 168      
36          20160712 0000 168      
37          20160712 0600 168      
38          20160712 1200 168      
39          20160712 1800 168      
40          20160713 0000 168      
41          20160713 0600 168      
42          20160713 1200 168      
43          20160713 1800 168      
44          20160714 0000 168      
45          20160714 0600 168      
46          20160714 1200 168      
47          20160714 1800 162      
48          20160714 1800 168      
49          20160715 0000 156      
50          20160715 0000 168      
51          20160715 0600 150      
52          20160715 0600 168      
53          20160715 1200 144      
54          20160715 1200 168      
55          20160715 1800 138      
56          20160715 1800 168      
57          20160716 0000 132      
58          20160716 0000 168      
59          20160716 0600 126      
60          20160716 0600 168      
61          20160716 1200 120      
62          20160716 1200 168      
63          20160716 1800 60       
64          20160716 1800 114      
65          20160716 1800 168      
66          20160717 0000 54       
67          20160717 0000 108      
68          20160717 0000 168      
69          20160717 0600 48       
70          20160717 0600 102      
71          20160717 0600 168      
72          20160717 1200 42       
73          20160717 1200 96       
74          20160717 1200 162      
75          20160717 1200 168      
76          20160717 1800 36       
77          20160717 1800 90       
78          20160717 1800 156      
79          20160717 1800 168      
80          20160718 0000 30       
81          20160718 0000 84       
82          20160718 0000 150      
83          20160718 0000 168      
84          20160718 0600 24       
85          20160718 0600 78       
86          20160718 0600 144      
87          20160718 0600 168      
88          20160718 1200 18       
89          20160718 1200 72       
90          20160718 1200 138      
91          20160718 1200 168      
92          20160718 1800 12       
93          20160718 1800 66       
94          20160718 1800 132      
95          20160718 1800 168      
96          20160719 0000 6        
97          20160719 0000 60       
98          20160719 0000 126      
99          20160719 0000 168      
100         20160719 0600 54       
101         20160719 0600 120      
102         20160719 0600 168      
103         20160719 1200 48       
104         20160719 1200 114      
105         20160719 1200 168      
106         20160719 1800 42       
107         20160719 1800 108      
108         20160719 1800 162      
109         20160720 0000 36       
110         20160720 0000 102      
111         20160720 0000 156      
112         20160720 0600 30       
113         20160720 0600 96       
114         20160720 0600 150      
115         20160720 1200 24       
116         20160720 1200 90       
117         20160720 1200 144      
118         20160720 1800 18       
119         20160720 1800 84       
120         20160720 1800 138      
121         20160721 0000 12       
122         20160721 0000 78       
123         20160721 0000 132      
124         20160721 0000 168      
125         20160721 0600 6        
126         20160721 0600 72       
127         20160721 0600 126      
128         20160721 0600 168      
129         20160721 1200 66       
130         20160721 1200 120      
131         20160721 1200 168      
132         20160721 1800 60       
133         20160721 1800 114      
134         20160721 1800 168      
135         20160722 0000 54       
136         20160722 0000 108      
137         20160722 0000 168      
138         20160722 0600 48       
139         20160722 0600 102      
140         20160722 0600 168      
141         20160722 1200 42       
142         20160722 1200 96       
143         20160722 1200 168      
144         20160722 1800 36       
145         20160722 1800 90       
146         20160722 1800 168      
147         20160723 0000 30       
148         20160723 0000 84       
149         20160723 0000 168      
150         20160723 0600 24       
151         20160723 0600 78       
152         20160723 0600 162      
153         20160723 0600 168      
154         20160723 1200 18       
155         20160723 1200 72       
156         20160723 1200 156      
157         20160723 1200 168      
158         20160723 1800 12       
159         20160723 1800 66       
160         20160723 1800 150      
161         20160723 1800 168      
162         20160724 0000 6        
163         20160724 0000 60       
164         20160724 0000 144      
165         20160724 0000 162      
166         20160724 0600 54       
167         20160724 0600 138      
168         20160724 0600 156      
169         20160724 1200 48       
170         20160724 1200 132      
171         20160724 1200 150      
172         20160724 1800 42       
173         20160724 1800 126      
174         20160724 1800 144      
175         20160725 0000 36       
176         20160725 0000 120      
177         20160725 0000 138      
178         20160725 0600 30       
179         20160725 0600 84       
180         20160725 0600 114      
181         20160725 0600 132      
182         20160725 1200 24       
183         20160725 1200 78       
184         20160725 1200 108      
185         20160725 1200 126      
186         20160725 1800 18       
187         20160725 1800 72       
188         20160725 1800 102      
189         20160725 1800 120      
190         20160726 0000 12       
191         20160726 0000 66       
192         20160726 0000 96       
193         20160726 0000 114      
194         20160726 0600 6        
195         20160726 0600 60       
196         20160726 0600 90       
197         20160726 0600 108      
198         20160726 1200 54       
199         20160726 1200 84       
200         20160726 1200 102      
201         20160726 1800 48       
202         20160726 1800 78       
203         20160726 1800 96       
204         20160727 0000 42       
205         20160727 0000 72       
206         20160727 0000 90       
207         20160727 0600 36       
208         20160727 0600 66       
209         20160727 0600 84       
210         20160727 1200 30       
211         20160727 1200 60       
212         20160727 1200 78       
213         20160727 1800 24       
214         20160727 1800 54       
215         20160727 1800 72       
216         20160728 0000 18       
217         20160728 0000 48       
218         20160728 0000 66       
219         20160728 0600 12       
220         20160728 0600 42       
221         20160728 0600 60       
222         20160728 1200 6        
223         20160728 1200 36       
224         20160728 1200 54       
225         20160728 1800 30       
226         20160728 1800 48       
227         20160729 0000 24       
228         20160729 0000 42       
229         20160729 0600 18       
230         20160729 0600 36       
231         20160729 1200 12       
232         20160729 1200 30       
233         20160729 1200 108      
234         20160729 1800 6        
235         20160729 1800 24       
236         20160729 1800 102      
237         20160730 0000 18       
238         20160730 0000 96       
239         20160730 0600 12       
240         20160730 0600 90       
241         20160730 1200 6        
242         20160730 1200 84       
243         20160730 1800 78       
244         20160731 0000 72       
245         20160731 0600 66       
246         20160731 1200 60       
247         20160731 1200 168      
248         20160731 1800 54       
249         20160731 1800 162      
250         20160801 0000 48       
251         20160801 0000 156      
252         20160801 0600 42       
253         20160801 0600 150      
254         20160801 1200 36       
255         20160801 1200 144      
256         20160801 1800 30       
257         20160801 1800 138      
258         20160802 0000 24       
259         20160802 0000 132      
260         20160802 0600 18       
261         20160802 0600 102      
262         20160802 0600 126      
263         20160802 1200 12       
264         20160802 1200 96       
265         20160802 1200 120      
266         20160802 1200 168      
267         20160802 1800 6        
268         20160802 1800 90       
269         20160802 1800 114      
270         20160802 1800 168      
271         20160803 0000 84       
272         20160803 0000 108      
273         20160803 0000 168      
274         20160803 0600 78       
275         20160803 0600 102      
276         20160803 0600 168      
277         20160803 1200 72       
278         20160803 1200 96       
279         20160803 1200 168      
280         20160803 1800 66       
281         20160803 1800 90       
282         20160803 1800 168      
283         20160804 0000 60       
284         20160804 0000 84       
285         20160804 0000 168      
286         20160804 0600 54       
287         20160804 0600 78       
288         20160804 0600 162      
289         20160804 0600 168      
290         20160804 1200 48       
291         20160804 1200 72       
292         20160804 1200 156      
293         20160804 1200 168      
294         20160804 1800 42       
295         20160804 1800 66       
296         20160804 1800 150      
297         20160804 1800 168      
298         20160805 0000 36       
299         20160805 0000 60       
