ArrayTaskID date     time lead time
0           20160825 0000 168      
1           20160825 0600 24       
2           20160825 0600 132      
3           20160825 0600 168      
4           20160825 1200 18       
5           20160825 1200 126      
6           20160825 1200 168      
7           20160825 1800 12       
8           20160825 1800 120      
9           20160825 1800 168      
10          20160826 0000 6        
11          20160826 0000 114      
12          20160826 0000 168      
13          20160826 0600 108      
14          20160826 0600 168      
15          20160826 1200 102      
16          20160826 1200 168      
17          20160826 1800 96       
18          20160826 1800 168      
19          20160827 0000 90       
20          20160827 0000 120      
21          20160827 0000 168      
22          20160827 0600 84       
23          20160827 0600 114      
24          20160827 0600 168      
25          20160827 1200 78       
26          20160827 1200 108      
27          20160827 1200 168      
28          20160827 1800 72       
29          20160827 1800 102      
30          20160827 1800 162      
31          20160827 1800 168      
32          20160828 0000 66       
33          20160828 0000 96       
34          20160828 0000 156      
35          20160828 0000 162      
36          20160828 0000 168      
37          20160828 0600 60       
38          20160828 0600 90       
39          20160828 0600 150      
40          20160828 0600 156      
41          20160828 0600 168      
42          20160828 1200 54       
43          20160828 1200 84       
44          20160828 1200 144      
45          20160828 1200 150      
46          20160828 1200 168      
47          20160828 1800 48       
48          20160828 1800 78       
49          20160828 1800 138      
50          20160828 1800 144      
51          20160828 1800 168      
52          20160829 0000 42       
53          20160829 0000 72       
54          20160829 0000 132      
55          20160829 0000 138      
56          20160829 0000 168      
57          20160829 0600 36       
58          20160829 0600 66       
59          20160829 0600 126      
60          20160829 0600 132      
61          20160829 0600 168      
62          20160829 1200 30       
63          20160829 1200 60       
64          20160829 1200 120      
65          20160829 1200 126      
66          20160829 1200 168      
67          20160829 1800 24       
68          20160829 1800 54       
69          20160829 1800 114      
70          20160829 1800 120      
71          20160829 1800 168      
72          20160830 0000 18       
73          20160830 0000 48       
74          20160830 0000 108      
75          20160830 0000 114      
76          20160830 0000 168      
77          20160830 0600 12       
78          20160830 0600 42       
79          20160830 0600 102      
80          20160830 0600 108      
81          20160830 0600 168      
82          20160830 1200 6        
83          20160830 1200 36       
84          20160830 1200 96       
85          20160830 1200 102      
86          20160830 1200 168      
87          20160830 1800 30       
88          20160830 1800 90       
89          20160830 1800 96       
90          20160830 1800 138      
91          20160830 1800 168      
92          20160831 0000 24       
93          20160831 0000 84       
94          20160831 0000 90       
95          20160831 0000 132      
96          20160831 0000 168      
97          20160831 0600 18       
98          20160831 0600 78       
99          20160831 0600 84       
100         20160831 0600 126      
101         20160831 0600 168      
102         20160831 1200 12       
103         20160831 1200 72       
104         20160831 1200 78       
105         20160831 1200 120      
106         20160831 1200 168      
107         20160831 1800 6        
108         20160831 1800 66       
109         20160831 1800 72       
110         20160831 1800 114      
111         20160831 1800 168      
112         20160901 0000 60       
113         20160901 0000 66       
114         20160901 0000 108      
115         20160901 0000 168      
116         20160901 0600 54       
117         20160901 0600 60       
118         20160901 0600 102      
119         20160901 0600 162      
120         20160901 0600 168      
121         20160901 1200 48       
122         20160901 1200 54       
123         20160901 1200 96       
124         20160901 1200 156      
125         20160901 1200 168      
126         20160901 1800 42       
127         20160901 1800 48       
128         20160901 1800 90       
129         20160901 1800 150      
130         20160901 1800 168      
131         20160902 0000 36       
132         20160902 0000 42       
