ArrayTaskID date     time lead time
0           20050113 0600 126      
1           20050113 1200 120      
2           20050113 1800 114      
3           20050114 0000 108      
4           20050114 0600 102      
5           20050114 1200 96       
6           20050114 1800 90       
7           20050115 0000 84       
8           20050115 0600 78       
9           20050115 1200 72       
10          20050115 1800 66       
11          20050116 0000 60       
12          20050116 0600 54       
13          20050116 1200 48       
14          20050116 1800 42       
15          20050117 0000 36       
16          20050117 0600 30       
17          20050117 1200 24       
18          20050117 1800 18       
19          20050118 0000 12       
20          20050118 0600 6        
