ArrayTaskID date     time lead time
0           20050107 0000 84       
1           20050107 0600 78       
2           20050107 1200 72       
3           20050107 1800 66       
4           20050108 0000 60       
5           20050108 0600 54       
6           20050108 1200 48       
7           20050108 1800 42       
8           20050109 0000 36       
9           20050109 0600 30       
10          20050109 1200 24       
11          20050109 1800 18       
12          20050110 0000 12       
13          20050110 0600 6        
