ArrayTaskID date     time lead time
0           20051001 1200 90       
1           20051001 1800 84       
2           20051002 0000 78       
3           20051002 0600 72       
4           20051002 1200 66       
5           20051002 1800 60       
6           20051003 0000 54       
7           20051003 0600 48       
8           20051003 1200 42       
9           20051003 1800 36       
10          20051004 0000 30       
11          20051004 0600 24       
12          20051004 1200 18       
13          20051004 1800 12       
14          20051005 0000 6        
