ArrayTaskID date     time lead time
0           20050127 0000 150      
1           20050127 0600 144      
2           20050127 1200 138      
3           20050127 1800 132      
4           20050128 0000 126      
5           20050128 0600 120      
6           20050128 1200 114      
7           20050128 1800 108      
8           20050129 0000 102      
9           20050129 0600 96       
10          20050129 1200 90       
11          20050129 1800 84       
12          20050130 0000 78       
13          20050130 0600 72       
14          20050130 1200 66       
15          20050130 1800 60       
16          20050131 0000 54       
17          20050131 0600 48       
18          20050131 1200 42       
19          20050131 1800 36       
20          20050201 0000 30       
21          20050201 0600 24       
22          20050201 1200 18       
23          20050201 1800 12       
24          20050202 0000 6        
