ArrayTaskID date     time lead time
0           20050813 1200 120      
1           20050813 1800 114      
2           20050814 0000 108      
3           20050814 0600 102      
4           20050814 1200 96       
5           20050814 1800 90       
6           20050815 0000 84       
7           20050815 0600 78       
8           20050815 1200 72       
9           20050815 1800 66       
10          20050816 0000 60       
11          20050816 0600 54       
12          20050816 1200 48       
13          20050816 1800 42       
14          20050817 0000 36       
15          20050817 0600 30       
16          20050817 1200 24       
17          20050817 1800 18       
18          20050818 0000 12       
19          20050818 0600 6        
