ArrayTaskID date     time lead time
0           20050210 1800 168      
1           20050211 0000 168      
2           20050211 0600 168      
3           20050211 1200 168      
4           20050211 1800 162      
5           20050212 0000 156      
6           20050212 0600 150      
7           20050212 1200 144      
8           20050212 1800 138      
9           20050213 0000 132      
10          20050213 0600 126      
11          20050213 1200 120      
12          20050213 1800 114      
13          20050214 0000 108      
14          20050214 0600 102      
15          20050214 1200 96       
16          20050214 1800 90       
17          20050215 0000 84       
18          20050215 0600 78       
19          20050215 1200 72       
20          20050215 1800 66       
21          20050216 0000 60       
22          20050216 0600 54       
23          20050216 1200 48       
24          20050216 1800 42       
25          20050217 0000 36       
26          20050217 0600 30       
27          20050217 1200 24       
28          20050217 1800 18       
29          20050218 0000 12       
30          20050218 0600 6        
