ArrayTaskID date     time lead time
0           20051126 0600 168      
1           20051126 1200 168      
2           20051126 1800 168      
3           20051127 0000 168      
4           20051127 0600 162      
5           20051127 1200 156      
6           20051127 1800 150      
7           20051128 0000 144      
8           20051128 0600 138      
9           20051128 1200 132      
10          20051128 1800 126      
11          20051129 0000 120      
12          20051129 0600 114      
13          20051129 1200 108      
14          20051129 1800 102      
15          20051130 0000 96       
16          20051130 0600 90       
17          20051130 1200 84       
18          20051130 1800 78       
19          20051201 0000 72       
20          20051201 0600 66       
21          20051201 1200 60       
22          20051201 1800 54       
23          20051202 0000 48       
24          20051202 0600 42       
25          20051202 1200 36       
26          20051202 1800 30       
27          20051203 0000 24       
28          20051203 0600 18       
29          20051203 1200 12       
30          20051203 1800 6        
