ArrayTaskID date     time lead time
0           20050420 0600 78       
1           20050420 1200 72       
2           20050420 1800 66       
3           20050421 0000 60       
4           20050421 0600 54       
5           20050421 1200 48       
6           20050421 1800 42       
7           20050422 0000 36       
8           20050422 0600 30       
9           20050422 1200 24       
10          20050422 1800 18       
11          20050423 0000 12       
12          20050423 0600 6        
