ArrayTaskID date     time lead time
0           20050308 0600 150      
1           20050308 1200 144      
2           20050308 1800 138      
3           20050309 0000 132      
4           20050309 0600 126      
5           20050309 1200 120      
6           20050309 1800 114      
7           20050310 0000 108      
8           20050310 0600 102      
9           20050310 1200 96       
10          20050310 1800 90       
11          20050311 0000 84       
12          20050311 0600 78       
13          20050311 1200 72       
14          20050311 1800 66       
15          20050312 0000 60       
16          20050312 0600 54       
17          20050312 1200 48       
18          20050312 1800 42       
19          20050313 0000 36       
20          20050313 0600 30       
21          20050313 1200 24       
22          20050313 1800 18       
23          20050314 0000 12       
24          20050314 0600 6        
