ArrayTaskID date     time lead time
0           20050704 1800 168      
1           20050705 0000 168      
2           20050705 0600 168      
3           20050705 1200 168      
4           20050705 1800 168      
5           20050706 0000 168      
6           20050706 0600 168      
7           20050706 1200 168      
8           20050706 1800 168      
9           20050707 0000 168      
10          20050707 0600 168      
11          20050707 1200 168      
12          20050707 1800 168      
13          20050708 0000 168      
14          20050708 0600 168      
15          20050708 1200 168      
16          20050708 1800 168      
17          20050708 1845 168      
18          20050709 0000 168      
19          20050709 0600 168      
20          20050709 1200 168      
21          20050709 1800 168      
22          20050710 0000 168      
23          20050710 0600 168      
24          20050710 1200 168      
25          20050710 1800 168      
26          20050711 0000 168      
27          20050711 0600 168      
28          20050711 1200 162      
29          20050711 1800 156      
30          20050712 0000 150      
31          20050712 0600 144      
32          20050712 1200 138      
33          20050712 1800 132      
34          20050713 0000 126      
35          20050713 0600 120      
36          20050713 1200 114      
37          20050713 1800 108      
38          20050714 0000 102      
39          20050714 0600 96       
40          20050714 1200 90       
41          20050714 1800 84       
42          20050715 0000 78       
43          20050715 0600 72       
44          20050715 1200 66       
45          20050715 1800 60       
46          20050716 0000 54       
47          20050716 0600 48       
48          20050716 1200 42       
49          20050716 1800 36       
50          20050717 0000 30       
51          20050717 0600 24       
52          20050717 1200 18       
53          20050717 1800 12       
54          20050718 0000 6        
