ArrayTaskID date     time lead time
0           20050918 0000 168      
1           20050918 0600 168      
2           20050918 1200 168      
3           20050918 1800 168      
4           20050919 0000 168      
5           20050919 0600 168      
6           20050919 1200 162      
7           20050919 1800 156      
8           20050920 0000 150      
9           20050920 0600 144      
10          20050920 1200 138      
11          20050920 1800 132      
12          20050921 0000 126      
13          20050921 0600 120      
14          20050921 1200 114      
15          20050921 1800 108      
16          20050922 0000 102      
17          20050922 0600 96       
18          20050922 1200 90       
19          20050922 1800 84       
20          20050923 0000 78       
21          20050923 0600 72       
22          20050923 1200 66       
23          20050923 1800 60       
24          20050924 0000 54       
25          20050924 0600 48       
26          20050924 1200 42       
27          20050924 1800 36       
28          20050925 0000 30       
29          20050925 0600 24       
30          20050925 1200 18       
31          20050925 1800 12       
32          20050926 0000 6        
