ArrayTaskID date     time lead time
0           20050312 0000 168      
1           20050312 0600 168      
2           20050312 1200 162      
3           20050312 1800 156      
4           20050313 0000 150      
5           20050313 0600 144      
6           20050313 1200 138      
7           20050313 1800 132      
8           20050314 0000 126      
9           20050314 0600 120      
10          20050314 1200 114      
11          20050314 1800 108      
12          20050315 0000 102      
13          20050315 0600 96       
14          20050315 1200 90       
15          20050315 1800 84       
16          20050316 0000 78       
17          20050316 0600 72       
18          20050316 1200 66       
19          20050316 1800 60       
20          20050317 0000 54       
21          20050317 0600 48       
22          20050317 1200 42       
23          20050317 1800 36       
24          20050318 0000 30       
25          20050318 0600 24       
26          20050318 1200 18       
27          20050318 1800 12       
28          20050319 0000 6        
