ArrayTaskID date     time lead time
0           20050917 0300 105      
1           20050917 0900 99       
2           20050917 1500 93       
3           20050917 2100 87       
4           20050918 0300 81       
5           20050918 0900 75       
6           20050918 1500 69       
7           20050918 2100 63       
8           20050919 0300 57       
9           20050919 0900 51       
10          20050919 1500 45       
11          20050919 2100 39       
12          20050920 0300 33       
13          20050920 0900 27       
14          20050920 1500 21       
15          20050920 2100 15       
16          20050921 0300 9        
