ArrayTaskID date     time lead time
0           20040830 0600 150      
1           20040830 1200 144      
2           20040830 1800 138      
3           20040831 0000 132      
4           20040831 0600 126      
5           20040831 1200 120      
6           20040831 1800 114      
7           20040901 0000 108      
8           20040901 0600 102      
9           20040901 1200 96       
10          20040901 1800 90       
11          20040902 0000 84       
12          20040902 0600 78       
13          20040902 1200 72       
14          20040902 1800 66       
15          20040903 0000 60       
16          20040903 0600 54       
17          20040903 1200 48       
18          20040903 1800 42       
19          20040904 0000 36       
20          20040904 0600 30       
21          20040904 1200 24       
22          20040904 1800 18       
23          20040905 0000 12       
24          20040905 0600 6        
25          20041024 1800 102      
26          20041025 0000 96       
27          20041025 0600 90       
28          20041025 1200 84       
29          20041025 1800 78       
30          20041026 0000 72       
31          20041026 0600 66       
32          20041026 1200 60       
33          20041026 1800 54       
34          20041027 0000 48       
35          20041027 0600 42       
36          20041027 1200 36       
37          20041027 1800 30       
38          20041028 0000 24       
39          20041028 0600 18       
40          20041028 1200 12       
41          20041028 1800 6        
42          20041106 1200 168      
43          20041106 1800 168      
44          20041107 0000 168      
45          20041107 0600 168      
46          20041107 1200 168      
47          20041107 1800 168      
48          20041108 0000 168      
49          20041108 0600 168      
50          20041108 1200 168      
51          20041108 1800 168      
52          20041109 0000 168      
53          20041109 0600 168      
54          20041109 1200 168      
55          20041109 1800 168      
56          20041110 0000 168      
57          20041110 0600 168      
58          20041110 1200 168      
59          20041110 1800 168      
60          20041111 0000 168      
61          20041111 0600 168      
62          20041111 1200 168      
63          20041111 1800 168      
64          20041112 0000 162      
65          20041112 0600 156      
66          20041112 1200 150      
67          20041112 1800 144      
68          20041113 0000 138      
69          20041113 0600 132      
70          20041113 1200 126      
71          20041113 1800 120      
72          20041114 0000 114      
73          20041114 0600 108      
74          20041114 1200 102      
75          20041114 1800 96       
76          20041115 0000 90       
77          20041115 0600 84       
78          20041115 1200 78       
79          20041115 1800 72       
80          20041116 0000 66       
81          20041116 0600 60       
82          20041116 1200 54       
83          20041116 1800 48       
84          20041117 0000 42       
85          20041117 0600 36       
86          20041117 1200 30       
87          20041117 1800 24       
88          20041118 0000 18       
89          20041118 0600 12       
90          20041118 1200 6        
91          20041119 1200 168      
