ArrayTaskID date     time lead time
0           20051008 0600 156      
1           20051008 1200 150      
2           20051008 1800 144      
3           20051009 0000 138      
4           20051009 0600 132      
5           20051009 1200 126      
6           20051009 1800 120      
7           20051010 0000 114      
8           20051010 0600 108      
9           20051010 1200 102      
10          20051010 1800 96       
11          20051011 0000 90       
12          20051011 0600 84       
13          20051011 1200 78       
14          20051011 1800 72       
15          20051012 0000 66       
16          20051012 0600 60       
17          20051012 1200 54       
18          20051012 1800 48       
19          20051013 0000 42       
20          20051013 0600 36       
21          20051013 1200 30       
22          20051013 1800 24       
23          20051014 0000 18       
24          20051014 0600 12       
25          20051014 1200 6        
