ArrayTaskID date     time lead time
0           20200401 0000 168      
1           20200401 0600 168      
2           20200401 1200 168      
3           20200401 1800 168      
4           20200402 0000 168      
5           20200402 0600 168      
6           20200402 1200 168      
7           20200402 1800 168      
8           20200403 0000 168      
9           20200403 0600 168      
10          20200403 1200 168      
11          20200403 1800 168      
12          20200404 0000 168      
13          20200404 0600 162      
14          20200404 1200 156      
15          20200404 1800 150      
16          20200405 0000 144      
17          20200405 0600 138      
18          20200405 1200 132      
19          20200405 1800 126      
20          20200406 0000 120      
21          20200406 0600 114      
22          20200406 1200 108      
23          20200406 1800 102      
24          20200407 0000 96       
25          20200407 0600 90       
26          20200407 1200 84       
27          20200407 1800 78       
28          20200408 0000 72       
29          20200408 0600 66       
30          20200408 1200 60       
31          20200408 1800 54       
32          20200409 0000 48       
33          20200409 0600 42       
34          20200409 1200 36       
35          20200409 1800 30       
36          20200410 0000 24       
37          20200410 0600 18       
38          20200410 1200 12       
39          20200410 1800 6        
