ArrayTaskID date     time lead time
0           20020810 0600 108      
1           20020810 1200 102      
2           20020810 1800 96       
3           20020811 0000 90       
4           20020811 0600 84       
5           20020811 1200 78       
6           20020811 1800 72       
7           20020812 0000 66       
8           20020812 0600 60       
9           20020812 1200 54       
10          20020812 1800 48       
11          20020813 0000 42       
12          20020813 0600 36       
13          20020813 1200 30       
14          20020813 1800 24       
15          20020814 0000 18       
16          20020814 0600 12       
17          20020814 1200 6        
