ArrayTaskID date     time lead time
0           20020502 0600 168      
1           20020502 1200 168      
2           20020502 1800 168      
3           20020503 0000 168      
4           20020503 0600 168      
5           20020503 1200 168      
6           20020503 1800 168      
7           20020504 0000 168      
8           20020504 0600 168      
9           20020504 1200 168      
10          20020504 1800 168      
11          20020505 0000 162      
12          20020505 0600 156      
13          20020505 1200 150      
14          20020505 1800 144      
15          20020506 0000 138      
16          20020506 0600 132      
17          20020506 1200 126      
18          20020506 1800 120      
19          20020507 0000 114      
20          20020507 0600 108      
21          20020507 1200 102      
22          20020507 1800 96       
23          20020508 0000 90       
24          20020508 0600 84       
25          20020508 1200 78       
26          20020508 1800 72       
27          20020509 0000 66       
28          20020509 0600 60       
29          20020509 1200 54       
30          20020509 1800 48       
31          20020510 0000 42       
32          20020510 0600 36       
33          20020510 1200 30       
34          20020510 1800 24       
35          20020511 0000 18       
36          20020511 0600 12       
37          20020511 1200 6        
