ArrayTaskID date     time lead time
0           20020405 1800 168      
1           20020406 0000 168      
2           20020406 0600 168      
3           20020406 1200 162      
4           20020406 1800 156      
5           20020407 0000 150      
6           20020407 0600 144      
7           20020407 1200 138      
8           20020407 1800 132      
9           20020408 0000 126      
10          20020408 0600 120      
11          20020408 1200 114      
12          20020408 1800 108      
13          20020409 0000 102      
14          20020409 0600 96       
15          20020409 1200 90       
16          20020409 1800 84       
17          20020410 0000 78       
18          20020410 0600 72       
19          20020410 1200 66       
20          20020410 1800 60       
21          20020411 0000 54       
22          20020411 0600 48       
23          20020411 1200 42       
24          20020411 1800 36       
25          20020412 0000 30       
26          20020412 0600 24       
27          20020412 1200 18       
28          20020412 1800 12       
29          20020413 0000 6        
