ArrayTaskID date     time lead time
0           20011116 0000 168      
1           20011116 0600 162      
2           20011116 1200 156      
3           20011116 1800 150      
4           20011117 0000 144      
5           20011117 0600 138      
6           20011117 1200 132      
7           20011117 1800 126      
8           20011118 0000 120      
9           20011118 0600 114      
10          20011118 1200 108      
11          20011118 1800 102      
12          20011119 0000 96       
13          20011119 0600 90       
14          20011119 1200 84       
15          20011119 1800 78       
16          20011120 0000 72       
17          20011120 0600 66       
18          20011120 1200 60       
19          20011120 1800 54       
20          20011121 0000 48       
21          20011121 0600 42       
22          20011121 1200 36       
23          20011121 1800 30       
24          20011122 0000 24       
25          20011122 0600 18       
26          20011122 1200 12       
27          20011122 1800 6        
