ArrayTaskID date     time lead time
0           20011130 0000 90       
1           20011130 0600 84       
2           20011130 1200 78       
3           20011130 1800 72       
4           20011201 0000 66       
5           20011201 0600 60       
6           20011201 1200 54       
7           20011201 1800 48       
8           20011202 0000 42       
9           20011202 0600 36       
10          20011202 1200 30       
11          20011202 1800 24       
12          20011203 0000 18       
13          20011203 0600 12       
14          20011203 1200 6        
