ArrayTaskID date     time lead time
0           20011230 0000 114      
1           20011230 0600 108      
2           20011230 1200 102      
3           20011230 1800 96       
4           20011231 0000 90       
5           20011231 0600 84       
6           20011231 1200 78       
7           20011231 1800 72       
8           20020101 0000 66       
9           20020101 0600 60       
10          20020101 1200 54       
11          20020101 1800 48       
12          20020102 0000 42       
13          20020102 0600 36       
14          20020102 1200 30       
15          20020102 1800 24       
16          20020103 0000 18       
17          20020103 0600 12       
18          20020103 1200 6        
