ArrayTaskID date     time lead time
0           20020202 0600 114      
1           20020202 1200 108      
2           20020202 1800 102      
3           20020203 0000 96       
4           20020203 0600 90       
5           20020203 1200 84       
6           20020203 1800 78       
7           20020204 0000 72       
8           20020204 0600 66       
9           20020204 1200 60       
10          20020204 1800 54       
11          20020205 0000 48       
12          20020205 0600 42       
13          20020205 1200 36       
14          20020205 1800 30       
15          20020206 0000 24       
16          20020206 0600 18       
17          20020206 1200 12       
18          20020206 1800 6        
