ArrayTaskID date     time lead time
0           20020827 1200 168      
1           20020827 1800 168      
2           20020828 0000 168      
3           20020828 0600 168      
4           20020828 1200 168      
5           20020828 1800 168      
6           20020829 0000 168      
7           20020829 0600 168      
8           20020829 1200 168      
9           20020829 1800 168      
10          20020830 0000 168      
11          20020830 0600 168      
12          20020830 1200 168      
13          20020830 1800 168      
14          20020831 0000 168      
15          20020831 0600 168      
16          20020831 1200 168      
17          20020831 1800 168      
18          20020901 0000 168      
19          20020901 0600 168      
20          20020901 1200 168      
21          20020901 1800 168      
22          20020902 0000 168      
23          20020902 0600 162      
24          20020902 1200 156      
25          20020902 1800 150      
26          20020903 0000 144      
27          20020903 0600 138      
28          20020903 1200 132      
29          20020903 1800 126      
30          20020904 0000 120      
31          20020904 0600 114      
32          20020904 1200 108      
33          20020904 1800 102      
34          20020905 0000 96       
35          20020905 0600 90       
36          20020905 1200 84       
37          20020905 1800 78       
38          20020906 0000 72       
39          20020906 0600 66       
40          20020906 1200 60       
41          20020906 1800 54       
42          20020907 0000 48       
43          20020907 0600 42       
44          20020907 1200 36       
45          20020907 1800 30       
46          20020908 0000 24       
47          20020908 0600 18       
48          20020908 1200 12       
49          20020908 1800 6        
