ArrayTaskID date     time lead time
0           20011004 0600 90       
1           20011004 1200 84       
2           20011004 1800 78       
3           20011005 0000 72       
4           20011005 0600 66       
5           20011005 1200 60       
6           20011005 1800 54       
7           20011006 0000 48       
8           20011006 0600 42       
9           20011006 1200 36       
10          20011006 1800 30       
11          20011007 0000 24       
12          20011007 0600 18       
13          20011007 1200 12       
14          20011007 1800 6        
