ArrayTaskID date     time lead time
0           20021023 1800 168      
1           20021024 0000 168      
2           20021024 0600 168      
3           20021024 1200 168      
4           20021024 1800 168      
5           20021025 0000 168      
6           20021025 0600 168      
7           20021025 1200 168      
8           20021025 1800 168      
9           20021026 0000 168      
10          20021026 0600 168      
11          20021026 1200 168      
12          20021026 1800 168      
13          20021027 0000 168      
14          20021027 0600 168      
15          20021027 1200 168      
16          20021027 1800 168      
17          20021028 0000 168      
18          20021028 0600 168      
19          20021028 1200 168      
20          20021028 1800 168      
21          20021029 0000 168      
22          20021029 0600 168      
23          20021029 1200 168      
24          20021029 1800 168      
25          20021030 0000 168      
26          20021030 0600 168      
27          20021030 1200 168      
28          20021030 1800 168      
29          20021031 0000 168      
30          20021031 0600 168      
31          20021031 1200 168      
32          20021031 1800 168      
33          20021101 0000 162      
34          20021101 0600 156      
35          20021101 1200 150      
36          20021101 1800 144      
37          20021102 0000 138      
38          20021102 0600 132      
39          20021102 1200 126      
40          20021102 1800 120      
41          20021103 0000 114      
42          20021103 0600 108      
43          20021103 1200 102      
44          20021103 1800 96       
45          20021104 0000 90       
46          20021104 0600 84       
47          20021104 1200 78       
48          20021104 1800 72       
49          20021105 0000 66       
50          20021105 0600 60       
51          20021105 1200 54       
52          20021105 1800 48       
53          20021106 0000 42       
54          20021106 0600 36       
55          20021106 1200 30       
56          20021106 1800 24       
57          20021107 0000 18       
58          20021107 0600 12       
59          20021107 1200 6        
