ArrayTaskID date     time lead time
0           20020407 1800 168      
1           20020408 0000 168      
2           20020408 0600 168      
3           20020408 1200 168      
4           20020408 1800 162      
5           20020409 0000 156      
6           20020409 0600 150      
7           20020409 1200 144      
8           20020409 1800 138      
9           20020410 0000 132      
10          20020410 0600 126      
11          20020410 1200 120      
12          20020410 1800 114      
13          20020411 0000 108      
14          20020411 0600 102      
15          20020411 1200 96       
16          20020411 1800 90       
17          20020412 0000 84       
18          20020412 0600 78       
19          20020412 1200 72       
20          20020412 1800 66       
21          20020413 0000 60       
22          20020413 0600 54       
23          20020413 1200 48       
24          20020413 1800 42       
25          20020414 0000 36       
26          20020414 0600 30       
27          20020414 1200 24       
28          20020414 1800 18       
29          20020415 0000 12       
30          20020415 0600 6        
