ArrayTaskID date     time lead time
0           20011228 1200 168      
1           20011228 1800 168      
2           20011229 0000 168      
3           20011229 0600 168      
4           20011229 1200 168      
5           20011229 1800 168      
6           20011230 0000 168      
7           20011230 0600 162      
8           20011230 1200 156      
9           20011230 1800 150      
10          20011231 0000 144      
11          20011231 0600 138      
12          20011231 1200 132      
13          20011231 1800 126      
14          20020101 0000 120      
15          20020101 0600 114      
16          20020101 1200 108      
17          20020101 1800 102      
18          20020102 0000 96       
19          20020102 0600 90       
20          20020102 1200 84       
21          20020102 1800 78       
22          20020103 0000 72       
23          20020103 0600 66       
24          20020103 1200 60       
25          20020103 1800 54       
26          20020104 0000 48       
27          20020104 0600 42       
28          20020104 1200 36       
29          20020104 1800 30       
30          20020105 0000 24       
31          20020105 0600 18       
32          20020105 1200 12       
33          20020105 1800 6        
