ArrayTaskID date     time lead time
0           20020822 0000 168      
1           20020822 0600 168      
2           20020822 1200 168      
3           20020822 1800 168      
4           20020823 0000 168      
5           20020823 0600 168      
6           20020823 1200 168      
7           20020823 1800 168      
8           20020824 0000 168      
9           20020824 0600 168      
10          20020824 1200 168      
11          20020824 1800 168      
12          20020825 0000 168      
13          20020825 0600 168      
14          20020825 1200 168      
15          20020825 1800 168      
16          20020826 0000 168      
17          20020826 0600 168      
18          20020826 1200 168      
19          20020826 1800 168      
20          20020827 0000 168      
21          20020827 0600 168      
22          20020827 1200 168      
23          20020827 1800 168      
24          20020828 0000 162      
25          20020828 0600 156      
26          20020828 1200 150      
27          20020828 1800 144      
28          20020829 0000 138      
29          20020829 0600 132      
30          20020829 1200 126      
31          20020829 1800 120      
32          20020830 0000 114      
33          20020830 0600 108      
34          20020830 1200 102      
35          20020830 1800 96       
36          20020831 0000 90       
37          20020831 0600 84       
38          20020831 1200 78       
39          20020831 1800 72       
40          20020901 0000 66       
41          20020901 0600 60       
42          20020901 1200 54       
43          20020901 1800 48       
44          20020902 0000 42       
45          20020902 0600 36       
46          20020902 1200 30       
47          20020902 1800 24       
48          20020903 0000 18       
49          20020903 0600 12       
50          20020903 1200 6        
