ArrayTaskID date     time lead time
0           20020717 0600 96       
1           20020717 1200 90       
2           20020717 1800 84       
3           20020718 0000 78       
4           20020718 0600 72       
5           20020718 1200 66       
6           20020718 1800 60       
7           20020719 0000 54       
8           20020719 0600 48       
9           20020719 1200 42       
10          20020719 1800 36       
11          20020720 0000 30       
12          20020720 0600 24       
13          20020720 1200 18       
14          20020720 1800 12       
15          20020721 0000 6        
