ArrayTaskID date     time lead time
0           20090728 1800 138      
1           20090729 0000 132      
2           20090729 0600 126      
3           20090729 1200 120      
4           20090729 1800 114      
5           20090730 0000 108      
6           20090730 0600 102      
7           20090730 1200 96       
8           20090730 1800 90       
9           20090731 0000 84       
10          20090731 0600 78       
11          20090731 1200 72       
12          20090731 1800 66       
13          20090801 0000 60       
14          20090801 0600 54       
15          20090801 1200 48       
16          20090801 1800 42       
17          20090802 0000 36       
18          20090802 0600 30       
19          20090802 1200 24       
20          20090802 1800 18       
21          20090803 0000 12       
22          20090803 0600 6        
