ArrayTaskID date     time lead time
0           20131205 1800 42       
1           20131205 1800 168      
2           20131206 0000 36       
3           20131206 0000 162      
4           20131206 0600 30       
5           20131206 0600 156      
6           20131206 1200 24       
7           20131206 1200 150      
8           20131206 1800 18       
9           20131206 1800 144      
10          20131207 0000 12       
11          20131207 0000 138      
12          20131207 0600 6        
13          20131207 0600 132      
14          20131207 1200 126      
15          20131207 1800 120      
16          20131208 0000 114      
17          20131208 0600 108      
18          20131208 1200 102      
19          20131208 1800 96       
20          20131209 0000 90       
21          20131209 0600 84       
22          20131209 1200 78       
23          20131209 1800 72       
24          20131210 0000 66       
25          20131210 0600 60       
26          20131210 1200 54       
27          20131210 1800 48       
28          20131211 0000 42       
29          20131211 0600 36       
30          20131211 1200 30       
31          20131211 1800 24       
32          20131212 0000 18       
33          20131212 0600 12       
34          20131212 1200 6        
