ArrayTaskID date     time lead time
0           20130222 0600 156      
1           20130222 0600 162      
2           20130222 1200 18       
3           20130222 1200 150      
4           20130222 1200 156      
5           20130222 1800 12       
6           20130222 1800 120      
7           20130222 1800 144      
8           20130222 1800 150      
9           20130223 0000 6        
10          20130223 0000 114      
11          20130223 0000 138      
12          20130223 0000 144      
13          20130223 0600 108      
14          20130223 0600 132      
15          20130223 0600 138      
16          20130223 1200 102      
17          20130223 1200 126      
18          20130223 1200 132      
19          20130223 1800 96       
20          20130223 1800 120      
21          20130223 1800 126      
22          20130224 0000 90       
23          20130224 0000 114      
24          20130224 0000 120      
25          20130224 0600 84       
26          20130224 0600 108      
27          20130224 0600 114      
28          20130224 1200 78       
29          20130224 1200 102      
30          20130224 1200 108      
31          20130224 1800 72       
32          20130224 1800 96       
33          20130224 1800 102      
34          20130225 0000 66       
35          20130225 0000 90       
36          20130225 0000 96       
37          20130225 0600 60       
38          20130225 0600 84       
39          20130225 0600 90       
40          20130225 1200 54       
41          20130225 1200 78       
42          20130225 1200 84       
43          20130225 1800 48       
44          20130225 1800 72       
45          20130225 1800 78       
46          20130226 0000 42       
47          20130226 0000 66       
48          20130226 0000 72       
49          20130226 0600 36       
50          20130226 0600 60       
51          20130226 0600 66       
52          20130226 1200 30       
53          20130226 1200 54       
54          20130226 1200 60       
55          20130226 1800 24       
56          20130226 1800 48       
57          20130226 1800 54       
58          20130227 0000 18       
59          20130227 0000 42       
60          20130227 0000 48       
61          20130227 0600 12       
62          20130227 0600 36       
63          20130227 0600 42       
64          20130227 1200 6        
65          20130227 1200 30       
66          20130227 1200 36       
67          20130227 1800 24       
68          20130227 1800 30       
69          20130228 0000 18       
70          20130228 0000 24       
71          20130228 0600 12       
72          20130228 0600 18       
73          20130228 1200 6        
74          20130228 1200 12       
75          20130228 1800 6        
76          20130305 0000 168      
77          20130305 0600 168      
78          20130305 1200 168      
79          20130305 1800 168      
80          20130306 0000 168      
81          20130306 0600 168      
82          20130306 1200 168      
83          20130306 1800 168      
84          20130307 0000 168      
85          20130307 0600 168      
86          20130307 1200 168      
87          20130307 1800 168      
88          20130308 0000 168      
89          20130308 0600 168      
90          20130308 1200 168      
91          20130308 1800 168      
92          20130309 0000 168      
93          20130309 0600 168      
94          20130309 1200 168      
95          20130309 1800 168      
96          20130310 0000 168      
97          20130310 0600 168      
98          20130310 1200 162      
99          20130310 1800 156      
100         20130311 0000 150      
101         20130311 0600 144      
102         20130311 1200 138      
103         20130311 1800 132      
104         20130312 0000 126      
105         20130312 0600 120      
106         20130312 1200 114      
107         20130312 1200 168      
108         20130312 1800 108      
109         20130312 1800 168      
110         20130313 0000 102      
111         20130313 0000 168      
112         20130313 0600 96       
113         20130313 0600 168      
114         20130313 1200 90       
115         20130313 1200 162      
116         20130313 1800 84       
117         20130313 1800 156      
118         20130314 0000 78       
119         20130314 0000 150      
120         20130314 0600 72       
121         20130314 0600 144      
122         20130314 1200 66       
123         20130314 1200 138      
124         20130314 1800 60       
125         20130314 1800 132      
126         20130315 0000 54       
127         20130315 0000 126      
128         20130315 0600 48       
129         20130315 0600 120      
130         20130315 1200 42       
131         20130315 1200 114      
132         20130315 1800 36       
133         20130315 1800 108      
134         20130316 0000 30       
135         20130316 0000 102      
136         20130316 0600 24       
137         20130316 0600 96       
138         20130316 1200 18       
139         20130316 1200 90       
140         20130316 1800 12       
141         20130316 1800 84       
142         20130317 0000 6        
143         20130317 0000 78       
144         20130317 0600 72       
145         20130317 1200 66       
146         20130317 1800 60       
147         20130318 0000 54       
148         20130318 0600 48       
149         20130318 1200 42       
150         20130318 1800 36       
151         20130319 0000 30       
152         20130319 0600 24       
153         20130319 1200 18       
154         20130319 1800 12       
155         20130320 0000 6        
156         20130402 1800 168      
157         20130403 0000 168      
158         20130403 0600 168      
159         20130403 1200 168      
160         20130403 1800 168      
161         20130404 0000 168      
162         20130404 0600 168      
163         20130404 1200 168      
164         20130404 1800 168      
165         20130405 0000 168      
166         20130405 0600 168      
167         20130405 1200 168      
168         20130405 1800 168      
169         20130406 0000 168      
170         20130406 0600 168      
