ArrayTaskID date     time lead time
0           20131019 1800 168      
1           20131020 0000 168      
2           20131020 0600 168      
3           20131020 1200 168      
4           20131020 1800 168      
5           20131021 0000 168      
6           20131021 0600 168      
7           20131021 1200 168      
8           20131021 1800 168      
9           20131022 0000 168      
10          20131022 0600 168      
11          20131022 1200 168      
12          20131022 1800 168      
13          20131023 0000 168      
14          20131023 0600 168      
15          20131023 1200 168      
16          20131023 1800 168      
17          20131024 0000 168      
18          20131024 0600 168      
19          20131024 1200 168      
20          20131024 1800 168      
21          20131025 0000 168      
22          20131025 0600 162      
23          20131025 1200 156      
24          20131025 1800 150      
25          20131026 0000 144      
26          20131026 0600 138      
27          20131026 1200 132      
28          20131026 1800 126      
29          20131027 0000 120      
30          20131027 0600 114      
31          20131027 1200 108      
32          20131027 1800 102      
33          20131028 0000 96       
34          20131028 0600 90       
35          20131028 1200 84       
36          20131028 1800 78       
37          20131029 0000 72       
38          20131029 0600 66       
39          20131029 1200 60       
40          20131029 1800 54       
41          20131030 0000 48       
42          20131030 0600 42       
43          20131030 1200 36       
44          20131030 1800 30       
45          20131031 0000 24       
46          20131031 0600 18       
47          20131031 1200 12       
48          20131031 1800 6        
