ArrayTaskID date     time lead time
0           20130312 1200 168      
1           20130312 1800 168      
2           20130313 0000 168      
3           20130313 0600 168      
4           20130313 1200 162      
5           20130313 1800 156      
6           20130314 0000 150      
7           20130314 0600 144      
8           20130314 1200 138      
9           20130314 1800 132      
10          20130315 0000 126      
11          20130315 0600 120      
12          20130315 1200 114      
13          20130315 1800 108      
14          20130316 0000 102      
15          20130316 0600 96       
16          20130316 1200 90       
17          20130316 1800 84       
18          20130317 0000 78       
19          20130317 0600 72       
20          20130317 1200 66       
21          20130317 1800 60       
22          20130318 0000 54       
23          20130318 0600 48       
24          20130318 1200 42       
25          20130318 1800 36       
26          20130319 0000 30       
27          20130319 0600 24       
28          20130319 1200 18       
29          20130319 1800 12       
30          20130320 0000 6        
