ArrayTaskID date     time lead time
0           20140226 1800 168      
1           20140227 0000 168      
2           20140227 0600 168      
3           20140227 1200 168      
4           20140227 1800 168      
5           20140228 0000 168      
6           20140228 0600 168      
7           20140228 1200 168      
8           20140228 1800 168      
9           20140301 0000 168      
10          20140301 0600 168      
11          20140301 1200 162      
12          20140301 1800 156      
13          20140302 0000 150      
14          20140302 0600 144      
15          20140302 1200 138      
16          20140302 1800 132      
17          20140303 0000 126      
18          20140303 0600 120      
19          20140303 1200 114      
20          20140303 1800 108      
21          20140304 0000 102      
22          20140304 0600 96       
23          20140304 1200 90       
24          20140304 1800 84       
25          20140305 0000 78       
26          20140305 0600 72       
27          20140305 1200 66       
28          20140305 1800 60       
29          20140306 0000 54       
30          20140306 0600 48       
31          20140306 1200 42       
32          20140306 1800 36       
33          20140307 0000 30       
34          20140307 0600 24       
35          20140307 1200 18       
36          20140307 1800 12       
37          20140308 0000 6        
