ArrayTaskID date     time lead time
0           20140716 1800 168      
1           20140717 0000 48       
2           20140717 0000 78       
3           20140717 0000 168      
4           20140717 0600 42       
5           20140717 0600 72       
6           20140717 0600 168      
7           20140717 1200 36       
8           20140717 1200 66       
9           20140717 1200 168      
10          20140717 1800 30       
11          20140717 1800 60       
12          20140717 1800 168      
13          20140718 0000 24       
14          20140718 0000 54       
15          20140718 0000 168      
16          20140718 0600 18       
17          20140718 0600 48       
18          20140718 0600 168      
19          20140718 1200 12       
20          20140718 1200 42       
21          20140718 1200 168      
22          20140718 1800 6        
23          20140718 1800 36       
24          20140718 1800 168      
25          20140719 0000 30       
26          20140719 0000 168      
27          20140719 0600 24       
28          20140719 0600 162      
29          20140719 1200 18       
30          20140719 1200 96       
31          20140719 1200 156      
32          20140719 1800 12       
33          20140719 1800 90       
34          20140719 1800 150      
35          20140720 0000 6        
36          20140720 0000 84       
37          20140720 0000 144      
38          20140720 0600 78       
39          20140720 0600 138      
40          20140720 1200 72       
41          20140720 1200 132      
42          20140720 1800 66       
43          20140720 1800 126      
44          20140721 0000 60       
45          20140721 0000 120      
46          20140721 0600 54       
47          20140721 0600 114      
48          20140721 1200 48       
49          20140721 1200 108      
50          20140721 1800 42       
51          20140721 1800 102      
52          20140722 0000 36       
53          20140722 0000 96       
54          20140722 0600 30       
55          20140722 0600 90       
56          20140722 1200 24       
57          20140722 1200 84       
58          20140722 1800 18       
59          20140722 1800 78       
60          20140722 1800 168      
61          20140723 0000 12       
62          20140723 0000 72       
63          20140723 0000 168      
64          20140723 0600 6        
65          20140723 0600 66       
66          20140723 0600 168      
67          20140723 1200 60       
68          20140723 1200 168      
69          20140723 1800 54       
70          20140723 1800 168      
71          20140724 0000 48       
72          20140724 0000 168      
73          20140724 0600 42       
74          20140724 0600 168      
75          20140724 1200 36       
76          20140724 1200 168      
77          20140724 1800 30       
78          20140724 1800 168      
79          20140725 0000 24       
80          20140725 0000 168      
81          20140725 0600 18       
82          20140725 0600 168      
83          20140725 1200 12       
84          20140725 1200 168      
85          20140725 1800 6        
86          20140725 1800 168      
87          20140726 0000 126      
88          20140726 0000 168      
89          20140726 0600 120      
90          20140726 0600 168      
91          20140726 1200 114      
92          20140726 1200 168      
93          20140726 1800 108      
94          20140726 1800 168      
95          20140727 0000 102      
96          20140727 0000 168      
97          20140727 0600 96       
98          20140727 0600 168      
99          20140727 1200 90       
100         20140727 1200 168      
101         20140727 1800 84       
102         20140727 1800 168      
103         20140728 0000 78       
104         20140728 0000 168      
105         20140728 0600 72       
106         20140728 0600 162      
107         20140728 0600 168      
108         20140728 1200 66       
109         20140728 1200 156      
110         20140728 1200 168      
111         20140728 1800 60       
112         20140728 1800 150      
113         20140728 1800 168      
114         20140729 0000 54       
115         20140729 0000 144      
116         20140729 0000 168      
117         20140729 0600 48       
118         20140729 0600 138      
119         20140729 0600 168      
120         20140729 1200 42       
121         20140729 1200 132      
122         20140729 1200 168      
123         20140729 1800 36       
124         20140729 1800 126      
125         20140729 1800 168      
126         20140730 0000 30       
127         20140730 0000 120      
128         20140730 0000 168      
129         20140730 0600 24       
130         20140730 0600 114      
131         20140730 0600 168      
132         20140730 1200 18       
133         20140730 1200 108      
134         20140730 1200 168      
135         20140730 1800 12       
136         20140730 1800 102      
137         20140730 1800 168      
138         20140731 0000 6        
139         20140731 0000 96       
140         20140731 0000 168      
141         20140731 0600 90       
142         20140731 0600 168      
143         20140731 1200 84       
144         20140731 1200 168      
145         20140731 1800 78       
146         20140731 1800 168      
147         20140801 0000 72       
148         20140801 0000 168      
149         20140801 0600 66       
150         20140801 0600 168      
151         20140801 1200 60       
152         20140801 1200 168      
153         20140801 1800 54       
154         20140801 1800 168      
155         20140802 0000 48       
156         20140802 0000 168      
157         20140802 0600 42       
158         20140802 0600 168      
159         20140802 1200 36       
160         20140802 1200 168      
161         20140802 1800 30       
162         20140802 1800 162      
163         20140802 1800 168      
164         20140803 0000 24       
165         20140803 0000 156      
166         20140803 0000 168      
167         20140803 0600 18       
168         20140803 0600 150      
169         20140803 0600 168      
170         20140803 1200 12       
171         20140803 1200 144      
172         20140803 1200 168      
173         20140803 1800 6        
174         20140803 1800 138      
175         20140803 1800 162      
176         20140803 1800 168      
177         20140804 0000 132      
178         20140804 0000 156      
179         20140804 0000 168      
180         20140804 0600 126      
181         20140804 0600 150      
182         20140804 0600 168      
183         20140804 1200 120      
184         20140804 1200 144      
185         20140804 1200 168      
186         20140804 1800 114      
187         20140804 1800 138      
188         20140804 1800 168      
189         20140805 0000 108      
190         20140805 0000 132      
191         20140805 0000 168      
192         20140805 0600 102      
193         20140805 0600 126      
194         20140805 0600 168      
195         20140805 1200 96       
196         20140805 1200 120      
197         20140805 1200 168      
198         20140805 1800 90       
199         20140805 1800 114      
200         20140805 1800 168      
201         20140806 0000 84       
202         20140806 0000 108      
203         20140806 0000 168      
204         20140806 0600 78       
205         20140806 0600 102      
206         20140806 0600 168      
207         20140806 1200 72       
208         20140806 1200 96       
209         20140806 1200 168      
210         20140806 1800 66       
211         20140806 1800 90       
212         20140806 1800 168      
213         20140807 0000 60       
214         20140807 0000 84       
215         20140807 0000 168      
216         20140807 0600 54       
217         20140807 0600 78       
218         20140807 0600 168      
219         20140807 1200 48       
220         20140807 1200 72       
221         20140807 1200 162      
222         20140807 1200 168      
223         20140807 1800 42       
224         20140807 1800 66       
225         20140807 1800 156      
226         20140807 1800 168      
227         20140808 0000 36       
228         20140808 0000 60       
229         20140808 0000 150      
230         20140808 0000 168      
231         20140808 0600 30       
232         20140808 0600 54       
233         20140808 0600 144      
234         20140808 0600 162      
235         20140808 0600 168      
236         20140808 1200 24       
237         20140808 1200 48       
238         20140808 1200 138      
239         20140808 1200 156      
240         20140808 1200 168      
241         20140808 1230 47       
242         20140808 1800 18       
243         20140808 1800 42       
244         20140808 1800 132      
245         20140808 1800 150      
246         20140808 1800 168      
247         20140809 0000 12       
248         20140809 0000 36       
249         20140809 0000 126      
250         20140809 0000 144      
251         20140809 0000 168      
252         20140809 0600 6        
253         20140809 0600 30       
254         20140809 0600 120      
255         20140809 0600 138      
256         20140809 0600 168      
257         20140809 1200 24       
258         20140809 1200 114      
259         20140809 1200 132      
260         20140809 1200 168      
261         20140809 1800 18       
262         20140809 1800 108      
263         20140809 1800 126      
264         20140809 1800 168      
265         20140810 0000 12       
266         20140810 0000 102      
267         20140810 0000 120      
268         20140810 0000 168      
269         20140810 0600 6        
270         20140810 0600 96       
271         20140810 0600 114      
272         20140810 0600 168      
273         20140810 1200 90       
274         20140810 1200 108      
275         20140810 1200 168      
276         20140810 1800 84       
277         20140810 1800 102      
278         20140810 1800 168      
279         20140811 0000 78       
280         20140811 0000 96       
281         20140811 0000 168      
282         20140811 0600 72       
283         20140811 0600 90       
284         20140811 0600 168      
285         20140811 1200 66       
286         20140811 1200 84       
287         20140811 1200 162      
288         20140811 1800 60       
289         20140811 1800 78       
290         20140811 1800 156      
291         20140812 0000 54       
292         20140812 0000 72       
293         20140812 0000 150      
294         20140812 0600 48       
295         20140812 0600 66       
296         20140812 0600 144      
297         20140812 1200 42       
298         20140812 1200 60       
299         20140812 1200 138      
