ArrayTaskID date     time lead time
0           20140913 0600 168      
1           20140913 1200 66       
2           20140913 1200 102      
3           20140913 1200 108      
4           20140913 1200 168      
5           20140913 1800 60       
6           20140913 1800 96       
7           20140913 1800 102      
8           20140913 1800 168      
9           20140914 0000 54       
10          20140914 0000 90       
11          20140914 0000 96       
12          20140914 0000 168      
13          20140914 0600 48       
14          20140914 0600 84       
15          20140914 0600 90       
16          20140914 0600 168      
17          20140914 1200 42       
18          20140914 1200 78       
19          20140914 1200 84       
20          20140914 1200 168      
21          20140914 1800 36       
22          20140914 1800 72       
23          20140914 1800 78       
24          20140914 1800 168      
25          20140915 0000 30       
26          20140915 0000 66       
27          20140915 0000 72       
28          20140915 0000 168      
29          20140915 0600 24       
30          20140915 0600 60       
31          20140915 0600 66       
32          20140915 0600 168      
33          20140915 1200 18       
34          20140915 1200 54       
35          20140915 1200 60       
36          20140915 1200 162      
37          20140915 1800 12       
38          20140915 1800 48       
39          20140915 1800 54       
40          20140915 1800 156      
41          20140916 0000 6        
42          20140916 0000 42       
43          20140916 0000 48       
44          20140916 0000 150      
45          20140916 0000 168      
46          20140916 0600 36       
47          20140916 0600 42       
48          20140916 0600 144      
49          20140916 0600 168      
50          20140916 1200 30       
51          20140916 1200 36       
52          20140916 1200 138      
53          20140916 1200 168      
54          20140916 1800 24       
55          20140916 1800 30       
56          20140916 1800 132      
57          20140916 1800 168      
58          20140917 0000 18       
59          20140917 0000 24       
60          20140917 0000 126      
61          20140917 0000 168      
62          20140917 0600 12       
63          20140917 0600 18       
64          20140917 0600 120      
65          20140917 0600 168      
66          20140917 1200 6        
67          20140917 1200 12       
68          20140917 1200 114      
69          20140917 1200 168      
70          20140917 1800 6        
71          20140917 1800 108      
72          20140917 1800 168      
73          20140918 0000 102      
74          20140918 0000 168      
75          20140918 0600 96       
76          20140918 0600 162      
77          20140918 0600 168      
78          20140918 1200 90       
79          20140918 1200 156      
80          20140918 1200 168      
81          20140918 1800 84       
82          20140918 1800 150      
83          20140918 1800 168      
84          20140919 0000 78       
85          20140919 0000 144      
86          20140919 0000 168      
87          20140919 0600 72       
88          20140919 0600 138      
89          20140919 0600 168      
90          20140919 1200 66       
91          20140919 1200 132      
92          20140919 1200 168      
93          20140919 1800 60       
94          20140919 1800 126      
95          20140919 1800 168      
96          20140920 0000 54       
97          20140920 0000 120      
98          20140920 0000 162      
99          20140920 0600 48       
100         20140920 0600 114      
101         20140920 0600 156      
102         20140920 1200 42       
103         20140920 1200 108      
104         20140920 1200 150      
105         20140920 1800 36       
106         20140920 1800 102      
107         20140920 1800 144      
108         20140921 0000 30       
109         20140921 0000 96       
110         20140921 0000 138      
111         20140921 0600 24       
112         20140921 0600 90       
113         20140921 0600 132      
114         20140921 1200 18       
115         20140921 1200 84       
116         20140921 1200 126      
117         20140921 1800 12       
118         20140921 1800 78       
119         20140921 1800 120      
120         20140922 0000 6        
121         20140922 0000 72       
122         20140922 0000 114      
123         20140922 0600 66       
124         20140922 0600 108      
125         20140922 1200 60       
126         20140922 1200 102      
127         20140922 1800 54       
128         20140922 1800 96       
129         20140923 0000 48       
130         20140923 0000 90       
131         20140923 0600 42       
132         20140923 0600 84       
133         20140923 1200 36       
134         20140923 1200 78       
135         20140923 1200 168      
136         20140923 1800 30       
137         20140923 1800 72       
138         20140923 1800 168      
139         20140924 0000 24       
140         20140924 0000 66       
141         20140924 0000 168      
142         20140924 0600 18       
143         20140924 0600 60       
144         20140924 0600 168      
145         20140924 1200 12       
146         20140924 1200 54       
147         20140924 1200 168      
148         20140924 1800 6        
149         20140924 1800 48       
150         20140924 1800 168      
151         20140925 0000 42       
152         20140925 0000 162      
153         20140925 0000 168      
154         20140925 0600 36       
155         20140925 0600 156      
156         20140925 0600 168      
157         20140925 1200 30       
158         20140925 1200 150      
159         20140925 1200 168      
160         20140925 1800 24       
161         20140925 1800 144      
162         20140925 1800 168      
163         20140926 0000 18       
164         20140926 0000 138      
165         20140926 0000 168      
166         20140926 0600 12       
167         20140926 0600 132      
168         20140926 0600 162      
169         20140926 1200 6        
170         20140926 1200 126      
171         20140926 1200 156      
172         20140926 1800 120      
173         20140926 1800 150      
174         20140927 0000 114      
175         20140927 0000 144      
176         20140927 0600 108      
177         20140927 0600 138      
178         20140927 1200 102      
179         20140927 1200 132      
180         20140927 1800 96       
181         20140927 1800 126      
182         20140927 1800 168      
183         20140928 0000 90       
184         20140928 0000 120      
185         20140928 0000 168      
186         20140928 0600 84       
187         20140928 0600 114      
188         20140928 0600 168      
189         20140928 1200 78       
190         20140928 1200 108      
191         20140928 1200 168      
192         20140928 1800 72       
193         20140928 1800 102      
194         20140928 1800 168      
195         20140929 0000 66       
196         20140929 0000 96       
197         20140929 0000 168      
198         20140929 0600 60       
199         20140929 0600 90       
200         20140929 0600 168      
201         20140929 1200 54       
202         20140929 1200 84       
203         20140929 1200 168      
204         20140929 1800 48       
205         20140929 1800 78       
206         20140929 1800 168      
207         20140930 0000 42       
208         20140930 0000 72       
209         20140930 0000 168      
210         20140930 0600 36       
211         20140930 0600 66       
212         20140930 0600 168      
213         20140930 1200 30       
214         20140930 1200 60       
215         20140930 1200 168      
216         20140930 1800 24       
217         20140930 1800 54       
218         20140930 1800 168      
219         20141001 0000 18       
220         20141001 0000 48       
221         20141001 0000 168      
222         20141001 0600 12       
223         20141001 0600 42       
224         20141001 0600 162      
225         20141001 0600 168      
226         20141001 1200 6        
227         20141001 1200 36       
228         20141001 1200 156      
229         20141001 1200 168      
230         20141001 1800 30       
231         20141001 1800 150      
232         20141001 1800 168      
233         20141002 0000 24       
234         20141002 0000 144      
235         20141002 0000 168      
236         20141002 0600 18       
237         20141002 0600 138      
238         20141002 0600 162      
239         20141002 0600 168      
240         20141002 1200 12       
241         20141002 1200 132      
242         20141002 1200 156      
243         20141002 1200 168      
244         20141002 1800 6        
245         20141002 1800 126      
246         20141002 1800 150      
247         20141002 1800 168      
248         20141003 0000 120      
249         20141003 0000 144      
250         20141003 0000 168      
251         20141003 0600 114      
252         20141003 0600 138      
253         20141003 0600 168      
254         20141003 1200 108      
255         20141003 1200 132      
256         20141003 1200 168      
257         20141003 1800 102      
