ArrayTaskID date     time lead time
0           20140326 1200 168      
1           20140326 1800 168      
2           20140327 0000 168      
3           20140327 0600 168      
4           20140327 1200 168      
5           20140327 1800 168      
6           20140328 0000 168      
7           20140328 0600 168      
8           20140328 1200 168      
9           20140328 1800 168      
10          20140329 0000 168      
11          20140329 0600 168      
12          20140329 1200 162      
13          20140329 1800 156      
14          20140330 0000 150      
15          20140330 0600 144      
16          20140330 1200 138      
17          20140330 1800 132      
18          20140331 0000 126      
19          20140331 0600 120      
20          20140331 1200 114      
21          20140331 1800 108      
22          20140401 0000 102      
23          20140401 0600 96       
24          20140401 1200 90       
25          20140401 1800 84       
26          20140402 0000 78       
27          20140402 0600 72       
28          20140402 1200 66       
29          20140402 1800 60       
30          20140403 0000 54       
31          20140403 0600 48       
32          20140403 1200 42       
33          20140403 1800 36       
34          20140404 0000 30       
35          20140404 0600 24       
36          20140404 1200 18       
37          20140404 1800 12       
38          20140405 0000 6        
