ArrayTaskID date     time lead time
0           19830422 0600 168      
1           19830422 1200 168      
2           19830422 1800 162      
3           19830423 0000 156      
4           19830423 0600 150      
5           19830423 1200 144      
6           19830423 1800 138      
7           19830424 0000 132      
8           19830424 0600 126      
9           19830424 1200 120      
10          19830424 1800 114      
11          19830425 0000 108      
12          19830425 0600 102      
13          19830425 1200 96       
14          19830425 1800 90       
15          19830426 0000 84       
16          19830426 0600 78       
17          19830426 1200 72       
18          19830426 1800 66       
19          19830427 0000 60       
20          19830427 0600 54       
21          19830427 1200 48       
22          19830427 1800 42       
23          19830428 0000 36       
24          19830428 0600 30       
25          19830428 1200 24       
26          19830428 1800 18       
27          19830429 0000 12       
28          19830429 0600 6        
