ArrayTaskID date     time lead time
0           19830109 1200 168      
1           19830109 1800 162      
2           19830110 0000 156      
3           19830110 0600 150      
4           19830110 1200 144      
5           19830110 1800 138      
6           19830111 0000 132      
7           19830111 0600 126      
8           19830111 1200 120      
9           19830111 1800 114      
10          19830112 0000 108      
11          19830112 0600 102      
12          19830112 1200 96       
13          19830112 1800 90       
14          19830113 0000 84       
15          19830113 0600 78       
16          19830113 1200 72       
17          19830113 1800 66       
18          19830114 0000 60       
19          19830114 0600 54       
20          19830114 1200 48       
21          19830114 1800 42       
22          19830115 0000 36       
23          19830115 0600 30       
24          19830115 1200 24       
25          19830115 1800 18       
26          19830116 0000 12       
27          19830116 0600 6        
