ArrayTaskID date     time lead time
0           19830921 0000 168      
1           19830921 0600 168      
2           19830921 1200 168      
3           19830921 1800 168      
4           19830922 0000 168      
5           19830922 0600 168      
6           19830922 1200 168      
7           19830922 1800 168      
8           19830923 0000 168      
9           19830923 0600 168      
10          19830923 1200 168      
11          19830923 1800 168      
12          19830924 0000 168      
13          19830924 0600 162      
14          19830924 1200 156      
15          19830924 1800 150      
16          19830925 0000 144      
17          19830925 0600 138      
18          19830925 1200 132      
19          19830925 1800 126      
20          19830926 0000 120      
21          19830926 0600 114      
22          19830926 1200 108      
23          19830926 1800 102      
24          19830927 0000 96       
25          19830927 0600 90       
26          19830927 1200 84       
27          19830927 1800 78       
28          19830928 0000 72       
29          19830928 0600 66       
30          19830928 1200 60       
31          19830928 1800 54       
32          19830929 0000 48       
33          19830929 0600 42       
34          19830929 1200 36       
35          19830929 1800 30       
36          19830930 0000 24       
37          19830930 0600 18       
38          19830930 1200 12       
39          19830930 1800 6        
