ArrayTaskID date     time lead time
0           19830831 0600 168      
1           19830831 1200 168      
2           19830831 1800 168      
3           19830901 0000 168      
4           19830901 0600 168      
5           19830901 1200 168      
6           19830901 1800 168      
7           19830902 0000 168      
8           19830902 0600 162      
9           19830902 1200 156      
10          19830902 1800 150      
11          19830903 0000 144      
12          19830903 0600 138      
13          19830903 1200 132      
14          19830903 1800 126      
15          19830904 0000 120      
16          19830904 0600 114      
17          19830904 1200 108      
18          19830904 1800 102      
19          19830905 0000 96       
20          19830905 0600 90       
21          19830905 1200 84       
22          19830905 1800 78       
23          19830906 0000 72       
24          19830906 0600 66       
25          19830906 1200 60       
26          19830906 1800 54       
27          19830907 0000 48       
28          19830907 0600 42       
29          19830907 1200 36       
30          19830907 1800 30       
31          19830908 0000 24       
32          19830908 0600 18       
33          19830908 1200 12       
34          19830908 1800 6        
