ArrayTaskID date     time lead time
0           19830419 1200 168      
1           19830419 1800 168      
2           19830420 0000 168      
3           19830420 0600 168      
4           19830420 1200 168      
5           19830420 1800 168      
6           19830421 0000 168      
7           19830421 0600 168      
8           19830421 1200 168      
9           19830421 1800 168      
10          19830422 0000 168      
11          19830422 0600 168      
12          19830422 1200 168      
13          19830422 1800 168      
14          19830423 0000 168      
15          19830423 0600 168      
16          19830423 1200 168      
17          19830423 1800 168      
18          19830424 0000 168      
19          19830424 0600 168      
20          19830424 1200 168      
21          19830424 1800 168      
22          19830425 0000 168      
23          19830425 0600 168      
24          19830425 1200 162      
25          19830425 1800 156      
26          19830426 0000 150      
27          19830426 0600 144      
28          19830426 1200 138      
29          19830426 1800 132      
30          19830427 0000 126      
31          19830427 0600 120      
32          19830427 1200 114      
33          19830427 1800 108      
34          19830428 0000 102      
35          19830428 0600 96       
36          19830428 1200 90       
37          19830428 1800 84       
38          19830429 0000 78       
39          19830429 0600 72       
40          19830429 1200 66       
41          19830429 1800 60       
42          19830430 0000 54       
43          19830430 0600 48       
44          19830430 1200 42       
45          19830430 1800 36       
46          19830501 0000 30       
47          19830501 0600 24       
48          19830501 1200 18       
49          19830501 1800 12       
50          19830502 0000 6        
