ArrayTaskID date     time lead time
0           19830824 1800 168      
1           19830825 0000 168      
2           19830825 0600 168      
3           19830825 1200 162      
4           19830825 1800 156      
5           19830826 0000 150      
6           19830826 0600 144      
7           19830826 1200 138      
8           19830826 1800 132      
9           19830827 0000 126      
10          19830827 0600 120      
11          19830827 1200 114      
12          19830827 1800 108      
13          19830828 0000 102      
14          19830828 0600 96       
15          19830828 1200 90       
16          19830828 1800 84       
17          19830829 0000 78       
18          19830829 0600 72       
19          19830829 1200 66       
20          19830829 1800 60       
21          19830830 0000 54       
22          19830830 0600 48       
23          19830830 1200 42       
24          19830830 1800 36       
25          19830831 0000 30       
26          19830831 0600 24       
27          19830831 1200 18       
28          19830831 1800 12       
29          19830901 0000 6        
