ArrayTaskID date     time lead time
0           19830912 0600 168      
1           19830912 1200 168      
2           19830912 1800 168      
3           19830913 0000 168      
4           19830913 0600 168      
5           19830913 1200 168      
6           19830913 1800 162      
7           19830914 0000 156      
8           19830914 0600 150      
9           19830914 1200 144      
10          19830914 1800 138      
11          19830915 0000 132      
12          19830915 0600 126      
13          19830915 1200 120      
14          19830915 1800 114      
15          19830916 0000 108      
16          19830916 0600 102      
17          19830916 1200 96       
18          19830916 1800 90       
19          19830917 0000 84       
20          19830917 0600 78       
21          19830917 1200 72       
22          19830917 1800 66       
23          19830918 0000 60       
24          19830918 0600 54       
25          19830918 1200 48       
26          19830918 1800 42       
27          19830919 0000 36       
28          19830919 0600 30       
29          19830919 1200 24       
30          19830919 1800 18       
31          19830920 0000 12       
32          19830920 0600 6        
