ArrayTaskID date     time lead time
0           19831117 0000 168      
1           19831117 0600 168      
2           19831117 1200 168      
3           19831117 1800 168      
4           19831118 0000 168      
5           19831118 0600 162      
6           19831118 1200 156      
7           19831118 1800 150      
8           19831119 0000 144      
9           19831119 0600 138      
10          19831119 1200 132      
11          19831119 1800 126      
12          19831120 0000 120      
13          19831120 0600 114      
14          19831120 1200 108      
15          19831120 1800 102      
16          19831121 0000 96       
17          19831121 0600 90       
18          19831121 1200 84       
19          19831121 1800 78       
20          19831122 0000 72       
21          19831122 0600 66       
22          19831122 1200 60       
23          19831122 1800 54       
24          19831123 0000 48       
25          19831123 0600 42       
26          19831123 1200 36       
27          19831123 1800 30       
28          19831124 0000 24       
29          19831124 0600 18       
30          19831124 1200 12       
31          19831124 1800 6        
