ArrayTaskID date     time lead time
0           19830402 0000 168      
1           19830402 0600 162      
2           19830402 1200 156      
3           19830402 1800 150      
4           19830403 0000 144      
5           19830403 0600 138      
6           19830403 1200 132      
7           19830403 1800 126      
8           19830404 0000 120      
9           19830404 0600 114      
10          19830404 1200 108      
11          19830404 1800 102      
12          19830405 0000 96       
13          19830405 0600 90       
14          19830405 1200 84       
15          19830405 1800 78       
16          19830406 0000 72       
17          19830406 0600 66       
18          19830406 1200 60       
19          19830406 1800 54       
20          19830407 0000 48       
21          19830407 0600 42       
22          19830407 1200 36       
23          19830407 1800 30       
24          19830408 0000 24       
25          19830408 0600 18       
26          19830408 1200 12       
27          19830408 1800 6        
