ArrayTaskID date     time lead time
0           19830927 1200 108      
1           19830927 1800 102      
2           19830928 0000 96       
3           19830928 0600 90       
4           19830928 1200 84       
5           19830928 1800 78       
6           19830929 0000 72       
7           19830929 0600 66       
8           19830929 1200 60       
9           19830929 1800 54       
10          19830930 0000 48       
11          19830930 0600 42       
12          19830930 1200 36       
13          19830930 1800 30       
14          19831001 0000 24       
15          19831001 0600 18       
16          19831001 1200 12       
17          19831001 1800 6        
