ArrayTaskID date     time lead time
0           19831011 1200 168      
1           19831011 1800 168      
2           19831012 0000 168      
3           19831012 0600 168      
4           19831012 1200 168      
5           19831012 1800 168      
6           19831013 0000 162      
7           19831013 0600 156      
8           19831013 1200 150      
9           19831013 1800 144      
10          19831014 0000 138      
11          19831014 0600 132      
12          19831014 1200 126      
13          19831014 1800 120      
14          19831015 0000 114      
15          19831015 0600 108      
16          19831015 1200 102      
17          19831015 1800 96       
18          19831016 0000 90       
19          19831016 0600 84       
20          19831016 1200 78       
21          19831016 1800 72       
22          19831017 0000 66       
23          19831017 0600 60       
24          19831017 1200 54       
25          19831017 1800 48       
26          19831018 0000 42       
27          19831018 0600 36       
28          19831018 1200 30       
29          19831018 1800 24       
30          19831019 0000 18       
31          19831019 0600 12       
32          19831019 1200 6        
