ArrayTaskID date     time lead time
0           19830327 0000 168      
1           19830327 0600 168      
2           19830327 1200 168      
3           19830327 1800 168      
4           19830328 0000 168      
5           19830328 0600 168      
6           19830328 1200 168      
7           19830328 1800 168      
8           19830329 0000 168      
9           19830329 0600 162      
10          19830329 1200 156      
11          19830329 1800 150      
12          19830330 0000 144      
13          19830330 0600 138      
14          19830330 1200 132      
15          19830330 1800 126      
16          19830331 0000 120      
17          19830331 0600 114      
18          19830331 1200 108      
19          19830331 1800 102      
20          19830401 0000 96       
21          19830401 0600 90       
22          19830401 1200 84       
23          19830401 1800 78       
24          19830402 0000 72       
25          19830402 0600 66       
26          19830402 1200 60       
27          19830402 1800 54       
28          19830403 0000 48       
29          19830403 0600 42       
30          19830403 1200 36       
31          19830403 1800 30       
32          19830404 0000 24       
33          19830404 0600 18       
34          19830404 1200 12       
35          19830404 1800 6        
