ArrayTaskID date     time lead time
0           19821106 1200 168      
1           19821106 1800 168      
2           19821107 0000 168      
3           19821107 0600 162      
4           19821107 1200 156      
5           19821107 1800 150      
6           19821108 0000 144      
7           19821108 0600 138      
8           19821108 1200 132      
9           19821108 1800 126      
10          19821109 0000 120      
11          19821109 0600 114      
12          19821109 1200 108      
13          19821109 1800 102      
14          19821110 0000 96       
15          19821110 0600 90       
16          19821110 1200 84       
17          19821110 1800 78       
18          19821111 0000 72       
19          19821111 0600 66       
20          19821111 1200 60       
21          19821111 1800 54       
22          19821112 0000 48       
23          19821112 0600 42       
24          19821112 1200 36       
25          19821112 1800 30       
26          19821113 0000 24       
27          19821113 0600 18       
28          19821113 1200 12       
29          19821113 1800 6        
