ArrayTaskID date     time lead time
0           19830113 1800 168      
1           19830114 0000 168      
2           19830114 0600 168      
3           19830114 1200 168      
4           19830114 1800 168      
5           19830115 0000 168      
6           19830115 0600 168      
7           19830115 1200 168      
8           19830115 1800 168      
9           19830116 0000 168      
10          19830116 0600 168      
11          19830116 1200 168      
12          19830116 1800 168      
13          19830117 0000 168      
14          19830117 0600 168      
15          19830117 1200 168      
16          19830117 1800 168      
17          19830118 0000 162      
18          19830118 0600 156      
19          19830118 1200 150      
20          19830118 1800 144      
21          19830119 0000 138      
22          19830119 0600 132      
23          19830119 1200 126      
24          19830119 1800 120      
25          19830120 0000 114      
26          19830120 0600 108      
27          19830120 1200 102      
28          19830120 1800 96       
29          19830121 0000 90       
30          19830121 0600 84       
31          19830121 1200 78       
32          19830121 1800 72       
33          19830122 0000 66       
34          19830122 0600 60       
35          19830122 1200 54       
36          19830122 1800 48       
37          19830123 0000 42       
38          19830123 0600 36       
39          19830123 1200 30       
40          19830123 1800 24       
41          19830124 0000 18       
42          19830124 0600 12       
43          19830124 1200 6        
