ArrayTaskID date     time lead time
0           20180801 0000 24       
1           20180801 0000 90       
2           20180801 0000 168      
3           20180801 0600 18       
4           20180801 0600 84       
5           20180801 0600 168      
6           20180801 1200 12       
7           20180801 1200 78       
8           20180801 1200 168      
9           20180801 1800 6        
10          20180801 1800 72       
11          20180801 1800 168      
12          20180802 0000 66       
13          20180802 0000 168      
14          20180802 0600 60       
15          20180802 0600 168      
16          20180802 1200 54       
17          20180802 1200 168      
18          20180802 1800 48       
19          20180802 1800 168      
20          20180803 0000 42       
21          20180803 0000 168      
22          20180803 0600 36       
23          20180803 0600 168      
24          20180803 1200 30       
25          20180803 1200 168      
26          20180803 1800 24       
27          20180803 1800 162      
28          20180803 1800 168      
29          20180804 0000 18       
30          20180804 0000 156      
31          20180804 0000 168      
32          20180804 0600 12       
33          20180804 0600 150      
34          20180804 0600 168      
35          20180804 1200 6        
36          20180804 1200 144      
37          20180804 1200 162      
38          20180804 1200 168      
39          20180804 1800 60       
40          20180804 1800 138      
41          20180804 1800 156      
42          20180804 1800 168      
43          20180805 0000 54       
44          20180805 0000 132      
45          20180805 0000 150      
46          20180805 0000 168      
47          20180805 0600 48       
48          20180805 0600 126      
49          20180805 0600 144      
50          20180805 0600 168      
51          20180805 1200 42       
52          20180805 1200 120      
53          20180805 1200 138      
54          20180805 1200 168      
55          20180805 1800 36       
56          20180805 1800 114      
57          20180805 1800 132      
58          20180805 1800 168      
59          20180806 0000 30       
60          20180806 0000 108      
61          20180806 0000 126      
62          20180806 0000 168      
63          20180806 0600 24       
64          20180806 0600 102      
65          20180806 0600 120      
66          20180806 0600 168      
67          20180806 1200 18       
68          20180806 1200 96       
69          20180806 1200 114      
70          20180806 1200 168      
71          20180806 1800 12       
72          20180806 1800 90       
73          20180806 1800 108      
74          20180806 1800 150      
75          20180806 1800 168      
76          20180807 0000 6        
77          20180807 0000 84       
78          20180807 0000 102      
79          20180807 0000 144      
80          20180807 0000 162      
81          20180807 0000 168      
82          20180807 0600 78       
83          20180807 0600 96       
84          20180807 0600 138      
85          20180807 0600 156      
86          20180807 0600 168      
87          20180807 1200 72       
88          20180807 1200 90       
89          20180807 1200 132      
90          20180807 1200 150      
91          20180807 1200 168      
92          20180807 1800 66       
93          20180807 1800 84       
94          20180807 1800 126      
95          20180807 1800 144      
96          20180807 1800 168      
97          20180808 0000 60       
98          20180808 0000 78       
99          20180808 0000 120      
100         20180808 0000 138      
101         20180808 0000 168      
102         20180808 0600 54       
103         20180808 0600 72       
104         20180808 0600 114      
105         20180808 0600 132      
106         20180808 0600 168      
107         20180808 1200 48       
108         20180808 1200 66       
109         20180808 1200 108      
110         20180808 1200 126      
111         20180808 1200 168      
112         20180808 1800 42       
113         20180808 1800 60       
114         20180808 1800 102      
115         20180808 1800 120      
116         20180808 1800 168      
117         20180809 0000 36       
118         20180809 0000 54       
119         20180809 0000 96       
120         20180809 0000 114      
121         20180809 0000 168      
122         20180809 0600 30       
123         20180809 0600 48       
124         20180809 0600 90       
125         20180809 0600 108      
126         20180809 0600 162      
127         20180809 0600 168      
128         20180809 1200 24       
129         20180809 1200 42       
130         20180809 1200 84       
131         20180809 1200 102      
132         20180809 1200 156      
133         20180809 1200 168      
134         20180809 1800 18       
135         20180809 1800 36       
136         20180809 1800 78       
137         20180809 1800 96       
138         20180809 1800 150      
139         20180809 1800 168      
140         20180810 0000 12       
141         20180810 0000 30       
142         20180810 0000 72       
143         20180810 0000 90       
144         20180810 0000 138      
145         20180810 0000 144      
146         20180810 0000 162      
147         20180810 0000 168      
148         20180810 0600 6        
149         20180810 0600 24       
150         20180810 0600 66       
151         20180810 0600 84       
152         20180810 0600 132      
153         20180810 0600 138      
154         20180810 0600 156      
155         20180810 0600 168      
156         20180810 1200 18       
157         20180810 1200 60       
158         20180810 1200 78       
159         20180810 1200 126      
160         20180810 1200 132      
161         20180810 1200 150      
162         20180810 1200 168      
163         20180810 1800 12       
164         20180810 1800 54       
165         20180810 1800 72       
166         20180810 1800 120      
167         20180810 1800 126      
168         20180810 1800 144      
169         20180810 1800 168      
170         20180811 0000 6        
171         20180811 0000 48       
172         20180811 0000 66       
173         20180811 0000 114      
174         20180811 0000 120      
175         20180811 0000 138      
176         20180811 0000 162      
177         20180811 0600 42       
178         20180811 0600 60       
179         20180811 0600 108      
180         20180811 0600 114      
181         20180811 0600 132      
182         20180811 0600 156      
183         20180811 1200 36       
184         20180811 1200 54       
185         20180811 1200 102      
186         20180811 1200 108      
187         20180811 1200 126      
188         20180811 1200 150      
189         20180811 1800 30       
190         20180811 1800 48       
191         20180811 1800 96       
192         20180811 1800 102      
193         20180811 1800 120      
194         20180811 1800 144      
195         20180812 0000 24       
196         20180812 0000 42       
197         20180812 0000 90       
198         20180812 0000 96       
199         20180812 0000 114      
200         20180812 0000 138      
201         20180812 0600 18       
202         20180812 0600 36       
203         20180812 0600 84       
204         20180812 0600 90       
205         20180812 0600 108      
206         20180812 0600 132      
207         20180812 1200 12       
208         20180812 1200 30       
209         20180812 1200 78       
210         20180812 1200 84       
211         20180812 1200 102      
212         20180812 1200 126      
213         20180812 1800 6        
214         20180812 1800 24       
215         20180812 1800 72       
216         20180812 1800 78       
217         20180812 1800 96       
218         20180812 1800 120      
219         20180813 0000 18       
220         20180813 0000 66       
221         20180813 0000 72       
222         20180813 0000 90       
223         20180813 0000 114      
224         20180813 0600 12       
225         20180813 0600 60       
226         20180813 0600 66       
227         20180813 0600 84       
228         20180813 0600 108      
229         20180813 1200 6        
230         20180813 1200 54       
231         20180813 1200 60       
232         20180813 1200 78       
233         20180813 1200 102      
234         20180813 1200 168      
235         20180813 1800 48       
236         20180813 1800 54       
237         20180813 1800 72       
238         20180813 1800 96       
239         20180813 1800 168      
240         20180814 0000 42       
241         20180814 0000 48       
242         20180814 0000 66       
243         20180814 0000 90       
244         20180814 0000 162      
245         20180814 0000 168      
246         20180814 0600 36       
247         20180814 0600 42       
248         20180814 0600 60       
249         20180814 0600 84       
250         20180814 0600 156      
251         20180814 0600 168      
252         20180814 1200 30       
253         20180814 1200 36       
254         20180814 1200 54       
255         20180814 1200 78       
256         20180814 1200 150      
