ArrayTaskID date     time lead time
0           20180927 0000 132      
1           20180927 0000 162      
2           20180927 0000 168      
3           20180927 0600 12       
4           20180927 0600 36       
5           20180927 0600 126      
6           20180927 0600 156      
7           20180927 0600 168      
8           20180927 1200 6        
9           20180927 1200 30       
10          20180927 1200 120      
11          20180927 1200 150      
12          20180927 1200 168      
13          20180927 1800 24       
14          20180927 1800 114      
15          20180927 1800 144      
16          20180927 1800 168      
17          20180928 0000 18       
18          20180928 0000 108      
19          20180928 0000 138      
20          20180928 0000 168      
21          20180928 0030 17       
22          20180928 0600 12       
23          20180928 0600 102      
24          20180928 0600 132      
25          20180928 0600 168      
26          20180928 1200 6        
27          20180928 1200 96       
28          20180928 1200 126      
29          20180928 1200 168      
30          20180928 1800 90       
31          20180928 1800 120      
32          20180928 1800 168      
33          20180929 0000 84       
34          20180929 0000 114      
35          20180929 0000 168      
36          20180929 0600 78       
37          20180929 0600 108      
38          20180929 0600 168      
39          20180929 1200 72       
40          20180929 1200 102      
41          20180929 1200 168      
42          20180929 1800 66       
43          20180929 1800 96       
44          20180929 1800 168      
45          20180930 0000 60       
46          20180930 0000 90       
47          20180930 0000 168      
48          20180930 0600 54       
49          20180930 0600 84       
50          20180930 0600 168      
51          20180930 1200 48       
52          20180930 1200 78       
53          20180930 1200 168      
54          20180930 1800 42       
55          20180930 1800 72       
56          20180930 1800 162      
57          20180930 1800 168      
58          20181001 0000 36       
59          20181001 0000 66       
60          20181001 0000 156      
61          20181001 0000 168      
62          20181001 0600 30       
63          20181001 0600 60       
64          20181001 0600 150      
65          20181001 0600 168      
66          20181001 1200 24       
67          20181001 1200 54       
68          20181001 1200 144      
69          20181001 1200 168      
70          20181001 1800 18       
71          20181001 1800 48       
72          20181001 1800 138      
73          20181001 1800 168      
74          20181002 0000 12       
75          20181002 0000 42       
76          20181002 0000 132      
77          20181002 0000 168      
78          20181002 0600 6        
79          20181002 0600 36       
80          20181002 0600 126      
81          20181002 0600 168      
82          20181002 1200 30       
83          20181002 1200 120      
84          20181002 1200 168      
85          20181002 1800 24       
86          20181002 1800 114      
87          20181002 1800 168      
88          20181003 0000 18       
89          20181003 0000 108      
90          20181003 0000 168      
91          20181003 0600 12       
92          20181003 0600 102      
93          20181003 0600 168      
94          20181003 1200 6        
95          20181003 1200 96       
96          20181003 1200 168      
97          20181003 1800 90       
98          20181003 1800 168      
99          20181004 0000 84       
100         20181004 0000 168      
101         20181004 0600 78       
102         20181004 0600 168      
103         20181004 0620 77       
104         20181004 1200 72       
105         20181004 1200 168      
106         20181004 1800 66       
107         20181004 1800 168      
108         20181005 0000 60       
109         20181005 0000 168      
110         20181005 0600 54       
111         20181005 0600 168      
112         20181005 1200 48       
113         20181005 1200 168      
114         20181005 1800 42       
115         20181005 1800 168      
116         20181006 0000 36       
117         20181006 0000 162      
118         20181006 0000 168      
119         20181006 0600 30       
120         20181006 0600 156      
121         20181006 0600 168      
122         20181006 1200 24       
123         20181006 1200 150      
124         20181006 1200 168      
125         20181006 1800 18       
126         20181006 1800 144      
127         20181006 1800 168      
128         20181007 0000 12       
129         20181007 0000 138      
130         20181007 0000 168      
131         20181007 0600 6        
132         20181007 0600 132      
133         20181007 0600 162      
134         20181007 0600 168      
135         20181007 1200 126      
136         20181007 1200 156      
137         20181007 1200 168      
138         20181007 1800 120      
139         20181007 1800 150      
140         20181007 1800 168      
141         20181008 0000 114      
142         20181008 0000 144      
143         20181008 0000 168      
144         20181008 0600 108      
145         20181008 0600 138      
146         20181008 0600 162      
147         20181008 0600 168      
148         20181008 1200 102      
149         20181008 1200 132      
150         20181008 1200 156      
151         20181008 1200 168      
152         20181008 1800 96       
153         20181008 1800 126      
154         20181008 1800 150      
155         20181008 1800 168      
156         20181009 0000 90       
157         20181009 0000 120      
158         20181009 0000 144      
159         20181009 0000 162      
160         20181009 0600 84       
161         20181009 0600 114      
162         20181009 0600 138      
163         20181009 0600 156      
164         20181009 1200 78       
165         20181009 1200 108      
166         20181009 1200 132      
167         20181009 1200 150      
168         20181009 1800 72       
169         20181009 1800 102      
170         20181009 1800 126      
171         20181009 1800 144      
172         20181010 0000 66       
173         20181010 0000 96       
174         20181010 0000 120      
175         20181010 0000 138      
176         20181010 0600 60       
177         20181010 0600 90       
178         20181010 0600 114      
179         20181010 0600 132      
180         20181010 1200 54       
181         20181010 1200 84       
182         20181010 1200 108      
183         20181010 1200 126      
184         20181010 1800 48       
185         20181010 1800 78       
186         20181010 1800 102      
187         20181010 1800 120      
188         20181011 0000 42       
189         20181011 0000 72       
190         20181011 0000 96       
191         20181011 0000 114      
192         20181011 0600 36       
193         20181011 0600 66       
194         20181011 0600 90       
195         20181011 0600 108      
196         20181011 1200 30       
197         20181011 1200 60       
198         20181011 1200 84       
199         20181011 1200 102      
200         20181011 1800 24       
201         20181011 1800 54       
202         20181011 1800 78       
203         20181011 1800 96       
204         20181012 0000 18       
205         20181012 0000 48       
206         20181012 0000 72       
207         20181012 0000 90       
208         20181012 0600 12       
209         20181012 0600 42       
210         20181012 0600 66       
211         20181012 0600 84       
212         20181012 1200 6        
213         20181012 1200 36       
214         20181012 1200 60       
