ArrayTaskID date     time lead time
0           20180922 0600 156      
1           20180922 1200 150      
2           20180922 1800 144      
3           20180923 0000 138      
4           20180923 0600 132      
5           20180923 1200 126      
6           20180923 1800 120      
7           20180924 0000 114      
8           20180924 0600 108      
9           20180924 1200 102      
10          20180924 1800 96       
11          20180925 0000 90       
12          20180925 0600 84       
13          20180925 1200 78       
14          20180925 1800 72       
15          20180926 0000 66       
16          20180926 0600 60       
17          20180926 1200 54       
18          20180926 1800 48       
19          20180927 0000 42       
20          20180927 0600 36       
21          20180927 1200 30       
22          20180927 1800 24       
23          20180928 0000 18       
24          20180928 0030 17       
25          20180928 0600 12       
26          20180928 1200 6        
