ArrayTaskID date     time lead time
0           20021114 1800 168      
1           20021115 0000 168      
2           20021115 0600 168      
3           20021115 1200 168      
4           20021115 1800 168      
5           20021116 0000 168      
6           20021116 0600 168      
7           20021116 1200 168      
8           20021116 1800 168      
9           20021117 0000 168      
10          20021117 0600 168      
11          20021117 1200 168      
12          20021117 1800 168      
13          20021118 0000 168      
14          20021118 0600 168      
15          20021118 1200 168      
16          20021118 1800 168      
17          20021119 0000 168      
18          20021119 0600 168      
19          20021119 1200 168      
20          20021119 1800 168      
21          20021120 0000 168      
22          20021120 0600 168      
23          20021120 1200 162      
24          20021120 1800 156      
25          20021121 0000 150      
26          20021121 0600 144      
27          20021121 1200 138      
28          20021121 1800 132      
29          20021122 0000 126      
30          20021122 0600 120      
31          20021122 1200 114      
32          20021122 1800 108      
33          20021123 0000 102      
34          20021123 0600 96       
35          20021123 1200 90       
36          20021123 1800 84       
37          20021124 0000 78       
38          20021124 0600 72       
39          20021124 1200 66       
40          20021124 1800 60       
41          20021125 0000 54       
42          20021125 0600 48       
43          20021125 1200 42       
44          20021125 1800 36       
45          20021126 0000 30       
46          20021126 0600 24       
47          20021126 1200 18       
48          20021126 1800 12       
49          20021127 0000 6        
