ArrayTaskID date     time lead time
0           20030716 1200 168      
1           20030716 1800 168      
2           20030717 0000 168      
3           20030717 0600 168      
4           20030717 1200 168      
5           20030717 1800 168      
6           20030718 0000 168      
7           20030718 0600 168      
8           20030718 1200 168      
9           20030718 1800 168      
10          20030719 0000 168      
11          20030719 0600 168      
12          20030719 1200 168      
13          20030719 1800 168      
14          20030720 0000 168      
15          20030720 0600 168      
16          20030720 1200 162      
17          20030720 1800 156      
18          20030721 0000 150      
19          20030721 0600 144      
20          20030721 1200 138      
21          20030721 1800 132      
22          20030722 0000 126      
23          20030722 0600 120      
24          20030722 1200 114      
25          20030722 1800 108      
26          20030723 0000 102      
27          20030723 0600 96       
28          20030723 1200 90       
29          20030723 1800 84       
30          20030724 0000 78       
31          20030724 0600 72       
32          20030724 1200 66       
33          20030724 1800 60       
34          20030725 0000 54       
35          20030725 0600 48       
36          20030725 1200 42       
37          20030725 1800 36       
38          20030726 0000 30       
39          20030726 0600 24       
40          20030726 1200 18       
41          20030726 1800 12       
42          20030727 0000 6        
